PID,category code,subcategory code
no_pid_992,2,1
no_pid_994,7,1
no_pid_995,6,1
no_pid_997,1,1
no_pid_997,1,3
no_pid_998,0,1
no_pid_998,6,1
no_pid_998,7,1
no_pid_1000,0,2
no_pid_1000,11,1
no_pid_1001,4,1
LYBF-7R5,0,2
LYBF-7R5,1,6
L634-Q7F,0,1
L634-Q7F,11,1
no_pid_1005,0,1
no_pid_1005,1,3
no_pid_1005,11,1
no_pid_1006,2,1
no_pid_1007,0,1
no_pid_1009,0,1
no_pid_1009,0,2
no_pid_1009,3,1
no_pid_1009,3,2
K633-WCW,0,1
K633-WCW,1,2
no_pid_1011,4,1
no_pid_1012,0,1
no_pid_1012,3,3
no_pid_1013,1,5
no_pid_1014,2,1
no_pid_1015,0,2
no_pid_1015,1,1
no_pid_1015,2,1
no_pid_1015,3,1
LTRR-CTN,1,3
no_pid_1017,1,3
no_pid_1017,1,6
no_pid_1020,0,1
no_pid_1020,1,1
no_pid_1022,0,1
no_pid_1022,1,6
no_pid_1022,3,2
no_pid_1022,3,3
no_pid_1022,3,4
no_pid_1025,8,1
no_pid_1026,0,1
no_pid_1026,0,2
no_pid_1026,3,2
no_pid_1026,11,1
no_pid_1027,0,1
no_pid_1027,0,2
no_pid_1027,1,1
no_pid_1027,1,2
no_pid_1027,3,4
no_pid_1028,6,1
no_pid_1029,6,1
no_pid_1034,13,1
no_pid_1035,0,1
no_pid_1035,11,1
no_pid_1036,0,2
no_pid_1037,0,1
no_pid_1037,6,1
no_pid_1037,13,1
no_pid_1039,4,3
no_pid_1039,6,1
no_pid_1039,7,1
K2YC-K7N,0,1
LZ63-D1N,4,1
no_pid_1042,0,1
no_pid_1042,3,2
no_pid_1042,11,1
no_pid_1043,1,5
no_pid_1044,0,1
no_pid_1044,0,2
no_pid_1045,14,2
LC73-BDM,0,2
LC73-BDM,3,3
no_pid_1048,0,1
no_pid_1048,1,6
L19L-287,4,1
L27M-WVH,14,2
no_pid_1052,4,1
LX76-DVJ,4,1
no_pid_1054,3,1
no_pid_1054,3,6
no_pid_1055,5,1
no_pid_1057,6,6
no_pid_1057,7,1
no_pid_1061,0,1
no_pid_1061,3,4
no_pid_1061,7,1
LY6L-NZ9,0,1
no_pid_1063,0,1
no_pid_1063,1,3
no_pid_1063,11,1
no_pid_1064,0,1
no_pid_1064,3,1
no_pid_1064,3,6
no_pid_1065,0,1
no_pid_1065,3,2
no_pid_1065,7,1
no_pid_1066,1,1
no_pid_1071,4,1
no_pid_1072,2,1
no_pid_1074,0,1
no_pid_1074,3,3
no_pid_1075,0,1
no_pid_1075,6,1
no_pid_1075,7,1
no_pid_1076,0,2
no_pid_1076,6,2
no_pid_1076,14,1
no_pid_1078,0,2
no_pid_1078,7,1
LDFF-DDL,17,1
no_pid_1080,4,3
no_pid_1081,0,1
no_pid_1081,3,2
no_pid_1082,4,4
no_pid_1083,0,2
GM82-KH7,2,1
no_pid_1085,0,1
no_pid_1086,0,1
no_pid_1086,0,2
no_pid_1088,11,1
no_pid_1090,1,1
no_pid_1092,1,4
no_pid_1092,2,1
no_pid_1092,8,2
LVJG-HRX,6,1
LVJG-HRX,6,5
LVJG-HRX,7,1
LVJG-HRX,10,2
no_pid_1094,11,1
no_pid_1095,4,1
no_pid_1095,4,2
no_pid_1096,0,1
no_pid_1096,3,1
no_pid_1099,0,1
no_pid_1099,11,1
no_pid_1100,7,1
no_pid_1100,13,1
no_pid_1101,0,1
no_pid_1102,3,1
no_pid_1102,12,2
LZ3Z-HMD,2,1
no_pid_1105,6,1
no_pid_1105,6,4
no_pid_1105,10,2
LKY2-1TS,0,1
LKY2-1TS,6,1
no_pid_1107,0,1
no_pid_1107,1,5
no_pid_1107,1,6
no_pid_1109,1,5
no_pid_1109,1,6
no_pid_1110,6,1
no_pid_1112,3,4
no_pid_1112,6,1
no_pid_1112,6,6
no_pid_1113,8,1
no_pid_1114,0,1
no_pid_1114,3,4
9KPS-3LR,0,1
9KPS-3LR,6,5
9KPS-3LR,6,8
9KPS-3LR,10,1
LYZ7-CF1,0,1
LYZ7-CF1,10,1
no_pid_1117,0,1
no_pid_1117,3,4
no_pid_1118,0,1
no_pid_1118,9,1
L638-8D8,0,2
L638-8D8,11,1
no_pid_1121,7,1
no_pid_1122,16,1
no_pid_1122,17,1
no_pid_1123,0,2
no_pid_1123,6,3
no_pid_1123,11,1
no_pid_1124,0,2
no_pid_1124,5,1
no_pid_1125,2,1
no_pid_1126,0,2
no_pid_1126,3,3
no_pid_1126,14,1
LTS1-QGQ,3,1
LTS1-QGQ,3,2
no_pid_1130,2,1
no_pid_1130,3,5
LZG4-16Y,0,1
no_pid_1132,0,2
no_pid_1132,2,1
no_pid_1133,3,2
no_pid_1134,2,1
no_pid_1136,15,1
no_pid_1137,0,1
no_pid_1137,3,4
no_pid_1138,4,1
no_pid_1139,4,1
no_pid_1140,0,2
no_pid_1140,3,2
no_pid_1140,12,2
no_pid_1142,11,1
no_pid_1143,0,1
no_pid_1144,8,1
no_pid_1146,0,1
no_pid_1146,3,1
no_pid_1148,0,1
no_pid_1148,3,3
no_pid_1149,15,1
no_pid_1150,6,1
no_pid_1150,6,2
no_pid_1151,11,1
no_pid_1154,6,1
no_pid_1154,7,1
no_pid_1155,0,1
no_pid_1156,0,2
no_pid_1156,3,3
no_pid_1156,8,1
LK5W-5GY,0,1
LK5W-5GY,1,6
no_pid_1158,6,1
no_pid_1158,7,1
no_pid_1160,0,1
no_pid_1161,0,1
no_pid_1161,3,2
no_pid_1162,3,6
no_pid_1162,13,1
no_pid_1163,0,1
no_pid_1163,3,3
no_pid_1164,0,1
no_pid_1164,11,1
no_pid_1165,0,1
no_pid_1165,1,1
no_pid_1165,1,2
no_pid_1166,3,1
no_pid_1167,0,1
no_pid_1167,3,4
no_pid_1169,4,1
no_pid_1169,4,2
no_pid_1170,0,1
no_pid_1170,11,1
no_pid_1173,0,1
no_pid_1175,0,2
no_pid_1175,1,4
no_pid_1175,5,1
LVKG-BNN,2,1
no_pid_1181,0,1
no_pid_1181,3,6
no_pid_1181,5,1
no_pid_1185,4,1
no_pid_1185,6,1
no_pid_1186,1,1
no_pid_1186,1,3
no_pid_1186,1,6
no_pid_1188,0,1
no_pid_1188,4,1
no_pid_1188,6,1
no_pid_1189,0,2
no_pid_1190,0,1
no_pid_1192,3,3
no_pid_1194,2,1
no_pid_1194,6,1
no_pid_1194,7,1
no_pid_1195,13,3
no_pid_1196,3,2
no_pid_1196,11,1
no_pid_1197,5,1
no_pid_1197,10,1
no_pid_1198,0,1
no_pid_1199,15,1
no_pid_1202,0,2
no_pid_1202,1,4
no_pid_1202,3,6
no_pid_1204,7,1
L252-L4Q,1,1
L252-L4Q,6,6
no_pid_1207,0,1
no_pid_1207,0,2
no_pid_1207,9,1
no_pid_1208,0,2
no_pid_1208,3,2
no_pid_1209,0,1
no_pid_1209,3,3
no_pid_1210,0,1
no_pid_1211,2,1
L1S1-F4J,0,1
L1S1-F4J,6,1
L1S1-F4J,10,1
no_pid_1214,0,2
no_pid_1214,6,1
no_pid_1216,0,2
no_pid_1218,4,1
no_pid_1219,1,1
no_pid_1220,0,1
no_pid_1220,1,1
no_pid_1220,3,1
no_pid_1221,0,1
no_pid_1221,4,1
GMB4-HL7,5,1
K4GG-9WW,0,2
K4GG-9WW,11,1
no_pid_1228,1,1
no_pid_1228,1,6
no_pid_1229,15,1
no_pid_1230,0,1
no_pid_1230,6,1
no_pid_1230,6,6
LVW8-QX1,16,1
LVW8-QX1,18,1
no_pid_1233,3,1
no_pid_1235,0,1
no_pid_1235,5,1
no_pid_1237,2,1
no_pid_1239,0,1
no_pid_1239,1,4
no_pid_1239,2,1
no_pid_1241,1,6
no_pid_1241,2,1
no_pid_1246,5,1
no_pid_1248,0,1
no_pid_1251,0,1
no_pid_1251,3,1
no_pid_1254,6,1
no_pid_1255,0,2
no_pid_1255,3,2
no_pid_1256,0,1
no_pid_1256,11,1
no_pid_1257,4,1
no_pid_1257,4,2
no_pid_1259,3,1
no_pid_1262,0,1
no_pid_1262,3,2
no_pid_1263,0,2
no_pid_1263,6,3
no_pid_1264,2,1
no_pid_1266,1,1
no_pid_1266,1,4
no_pid_1268,2,1
LR9W-9N7,3,2
no_pid_1271,0,1
no_pid_1271,6,2
no_pid_1272,1,1
no_pid_1272,1,2
no_pid_1276,5,1
no_pid_1277,3,2
no_pid_1278,0,1
no_pid_1279,6,4
no_pid_1279,7,1
LRKK-QPD,0,1
LRKK-QPD,3,2
LWMM-PN5,15,1
no_pid_1286,0,1
LYPY-V3Q,4,1
no_pid_1288,6,1
no_pid_1288,13,1
no_pid_1289,1,1
no_pid_1289,1,5
no_pid_1290,0,1
no_pid_1290,0,2
no_pid_1291,2,1
no_pid_1293,4,1
no_pid_1295,4,1
no_pid_1296,1,5
no_pid_1297,0,1
no_pid_1297,1,3
no_pid_1297,3,1
no_pid_1297,3,2
no_pid_1298,2,1
no_pid_1299,12,2
GSQJ-7Z5,0,1
GSQJ-7Z5,0,2
GSQJ-7Z5,1,3
GSQJ-7Z5,3,2
no_pid_1302,7,1
LTRL-1DD,0,1
LTRL-1DD,0,2
LTRL-1DD,3,1
LTRL-1DD,11,1
no_pid_1304,5,1
no_pid_1304,6,2
LRHM-RJK,0,2
no_pid_1306,6,1
no_pid_1306,6,7
no_pid_1308,17,1
no_pid_1309,0,1
no_pid_1309,5,1
no_pid_1310,1,1
no_pid_1310,8,1
no_pid_1312,1,1
no_pid_1312,1,4
no_pid_1312,2,1
no_pid_1313,0,2
no_pid_1314,0,1
no_pid_1314,1,3
no_pid_1315,3,2
no_pid_1315,5,1
no_pid_1315,17,1
no_pid_1316,2,1
KCX4-M19,6,1
no_pid_1318,4,2
no_pid_1318,6,1
no_pid_1319,4,1
no_pid_1319,6,1
no_pid_1320,4,1
no_pid_1322,1,6
no_pid_1323,3,6
no_pid_1323,5,1
no_pid_1324,1,2
no_pid_1325,0,1
no_pid_1326,1,5
no_pid_1326,1,6
no_pid_1326,3,2
LTGV-C2J,17,1
9NC3-Y5Q,1,3
9NC3-Y5Q,3,2
no_pid_1332,0,1
no_pid_1332,0,2
no_pid_1334,8,2
no_pid_1335,4,1
no_pid_1337,0,1
no_pid_1337,3,1
no_pid_1339,0,2
no_pid_1339,8,1
no_pid_1341,0,2
no_pid_1341,1,1
no_pid_1343,0,2
no_pid_1343,1,6
no_pid_1344,8,2
no_pid_1344,13,2
no_pid_1345,0,1
no_pid_1345,3,4
LTQY-GNV,2,1
no_pid_1347,2,1
no_pid_1348,6,4
no_pid_1348,8,1
no_pid_1348,8,3
no_pid_1350,3,2
no_pid_1350,6,3
no_pid_1351,3,2
no_pid_1352,0,1
no_pid_1352,3,3
no_pid_1353,0,1
no_pid_1355,2,1
no_pid_1356,0,1
no_pid_1357,0,1
no_pid_1357,3,3
no_pid_1359,0,1
no_pid_1360,2,1
no_pid_1362,3,1
no_pid_1362,3,2
no_pid_1362,13,1
L5G7-K5V,6,4
no_pid_1364,0,2
no_pid_1364,11,1
no_pid_1365,1,1
L1JR-HW6,0,1
L1JR-HW6,2,1
no_pid_1367,1,6
no_pid_1371,5,1
no_pid_1371,5,2
no_pid_1372,2,1
no_pid_1373,4,1
no_pid_1374,0,1
no_pid_1374,3,2
no_pid_1374,12,2
no_pid_1375,14,2
no_pid_1376,0,2
no_pid_1376,1,3
no_pid_1376,3,2
no_pid_1377,0,1
no_pid_1377,6,1
no_pid_1377,15,1
no_pid_1380,0,1
no_pid_1381,3,1
L6LK-JWK,4,1
L6LK-JWK,4,3
no_pid_1385,4,1
LT4V-RNP,0,1
LT4V-RNP,0,2
LT4V-RNP,1,3
LT4V-RNP,3,1
LBJF-BW7,6,4
no_pid_1393,6,8
no_pid_1393,13,1
LBV4-QT2,0,1
LBV4-QT2,6,8
no_pid_1396,0,1
no_pid_1397,4,1
no_pid_1398,0,1
no_pid_1398,0,2
no_pid_1398,1,1
no_pid_1398,1,2
no_pid_1399,6,2
no_pid_1399,6,3
no_pid_1400,1,1
L29Y-24R,0,1
no_pid_1402,0,1
no_pid_1402,8,1
M1DF-L4X,3,6
M1DF-L4X,6,4
M1DF-L4X,12,1
no_pid_1404,3,1
no_pid_1404,3,2
no_pid_1405,0,1
G9HS-Z64,0,1
G9HS-Z64,12,2
no_pid_1407,3,2
GMRN-R34,1,1
no_pid_1409,0,1
no_pid_1409,5,1
no_pid_1409,6,1
no_pid_1411,3,1
no_pid_1411,14,2
no_pid_1412,1,6
no_pid_1412,2,1
no_pid_1412,11,1
no_pid_1413,8,2
no_pid_1414,6,1
no_pid_1415,0,2
no_pid_1415,3,2
no_pid_1416,0,1
no_pid_1418,1,1
no_pid_1419,0,1
no_pid_1419,1,1
no_pid_1419,6,2
no_pid_1421,0,1
no_pid_1421,3,3
no_pid_1422,16,1
no_pid_1423,0,1
no_pid_1423,6,1
no_pid_1424,6,1
no_pid_1424,6,3
no_pid_1424,10,1
no_pid_1426,2,1
no_pid_1428,0,1
no_pid_1428,3,4
no_pid_1429,4,1
no_pid_1429,6,1
no_pid_1429,7,1
no_pid_1430,0,1
no_pid_1430,3,2
no_pid_1430,6,2
no_pid_1431,6,1
no_pid_1432,2,1
no_pid_1433,2,1
LDBQ-PTF,2,1
LDBQ-PTF,3,3
LDBQ-PTF,3,5
no_pid_1437,4,1
no_pid_1440,4,1
no_pid_1443,2,1
LVDS-DT5,0,1
LVDS-DT5,1,5
LVDS-DT5,1,6
LB66-98P,5,1
no_pid_1446,5,1
no_pid_1446,14,1
no_pid_1447,9,1
no_pid_1448,0,1
no_pid_1449,6,2
no_pid_1449,6,3
no_pid_1450,6,1
no_pid_1450,10,1
no_pid_1450,13,1
no_pid_1451,0,1
no_pid_1452,0,2
no_pid_1452,3,1
no_pid_1453,2,1
no_pid_1454,0,1
no_pid_1454,1,1
no_pid_1454,1,6
no_pid_1455,6,1
no_pid_1455,6,3
no_pid_1455,7,1
no_pid_1457,0,1
no_pid_1457,3,2
no_pid_1458,6,1
no_pid_1458,6,4
no_pid_1458,10,2
no_pid_1459,0,2
no_pid_1459,1,1
no_pid_1459,6,2
no_pid_1461,0,2
no_pid_1461,11,1
no_pid_1462,6,1
no_pid_1462,7,1
no_pid_1462,8,1
no_pid_1462,8,2
no_pid_1462,13,2
no_pid_1465,6,8
no_pid_1466,2,1
no_pid_1469,0,1
no_pid_1469,3,3
no_pid_1470,3,2
no_pid_1471,0,1
no_pid_1471,3,1
no_pid_1471,3,2
9QND-YDX,6,2
no_pid_1473,2,1
no_pid_1475,2,1
no_pid_1477,6,2
no_pid_1479,0,1
no_pid_1479,3,5
no_pid_1479,7,1
no_pid_1480,0,2
no_pid_1481,0,1
no_pid_1482,11,1
no_pid_1483,2,1
no_pid_1484,11,1
no_pid_1485,0,1
no_pid_1485,4,1
no_pid_1485,6,1
no_pid_1486,3,4
no_pid_1486,8,2
no_pid_1486,12,2
no_pid_1487,10,2
no_pid_1488,1,1
no_pid_1488,3,1
no_pid_1488,13,3
no_pid_1489,7,1
no_pid_1489,8,2
no_pid_1490,0,1
no_pid_1490,4,1
no_pid_1490,6,2
LRZ3-WXT,0,1
no_pid_1492,0,1
no_pid_1493,0,2
no_pid_1493,1,1
no_pid_1493,1,3
no_pid_1493,2,1
no_pid_1494,6,1
no_pid_1494,6,7
no_pid_1495,5,1
no_pid_1496,0,1
no_pid_1496,0,2
no_pid_1498,2,1
no_pid_1499,1,4
no_pid_1499,2,1
no_pid_1500,0,2
no_pid_1500,1,3
no_pid_1500,3,1
no_pid_1503,4,1
L6F6-RFB,3,2
no_pid_1508,4,1
no_pid_1510,7,1
LCFL-8S4,0,2
LCFL-8S4,3,1
LCFL-8S4,6,1
no_pid_1515,6,1
no_pid_1515,6,6
no_pid_1516,4,1
no_pid_1517,2,1
no_pid_1518,3,5
no_pid_1518,7,1
no_pid_1519,1,1
no_pid_1519,1,5
no_pid_1521,0,2
no_pid_1521,3,2
no_pid_1522,1,6
no_pid_1523,0,1
no_pid_1523,3,1
no_pid_1524,0,2
no_pid_1527,0,1
no_pid_1527,1,1
no_pid_1528,1,6
no_pid_1528,2,1
no_pid_1529,6,1
no_pid_1529,13,1
no_pid_1530,2,1
no_pid_1531,6,1
no_pid_1531,7,1
L18F-6CD,0,1
no_pid_1533,4,1
no_pid_1534,0,1
no_pid_1534,3,2
no_pid_1535,0,2
no_pid_1535,3,2
no_pid_1537,1,2
no_pid_1537,1,3
no_pid_1538,0,1
no_pid_1538,6,2
no_pid_1538,6,3
no_pid_1539,0,1
no_pid_1539,3,4
no_pid_1539,6,1
no_pid_1540,2,1
no_pid_1541,5,1
no_pid_1541,11,1
no_pid_1541,17,1
no_pid_1542,0,1
no_pid_1542,1,1
no_pid_1542,1,2
no_pid_1543,0,2
no_pid_1545,6,2
no_pid_1546,0,2
no_pid_1546,10,1
no_pid_1546,17,1
no_pid_1547,7,1
no_pid_1548,1,1
no_pid_1548,1,2
no_pid_1549,1,3
no_pid_1549,3,2
no_pid_1550,2,1
no_pid_1551,0,1
no_pid_1551,2,1
no_pid_1553,6,1
no_pid_1553,6,3
no_pid_1557,0,1
no_pid_1557,3,3
no_pid_1557,6,2
no_pid_1558,1,4
no_pid_1559,11,1
no_pid_1560,1,1
no_pid_1560,1,2
no_pid_1562,6,1
no_pid_1562,6,3
no_pid_1564,2,1
no_pid_1565,4,1
no_pid_1566,4,1
no_pid_1567,0,1
no_pid_1567,1,1
no_pid_1567,1,2
no_pid_1568,1,6
LC3R-MSJ,6,2
LC3R-MSJ,6,3
K4LQ-7PK,0,2
K4LQ-7PK,1,4
K4LQ-7PK,6,2
K4LQ-7PK,12,2
no_pid_1571,6,7
no_pid_1571,7,1
no_pid_1575,0,1
no_pid_1576,0,2
no_pid_1577,13,1
no_pid_1579,0,2
no_pid_1579,3,4
no_pid_1579,9,1
no_pid_1580,2,1
no_pid_1582,1,1
no_pid_1582,2,1
no_pid_1583,1,1
no_pid_1584,2,1
no_pid_1585,2,1
no_pid_1586,0,2
no_pid_1586,11,1
no_pid_1587,6,1
no_pid_1589,4,1
no_pid_1590,0,2
no_pid_1590,1,6
no_pid_1590,11,1
no_pid_1591,2,1
no_pid_1592,10,1
no_pid_1593,1,1
L26Q-GTG,0,1
L26Q-GTG,3,2
L26Q-GTG,11,1
9HQJ-ZSV,3,6
9HQJ-ZSV,5,1
LV7K-3GV,2,1
no_pid_1600,5,1
2H61-Z7G,0,1
2H61-Z7G,1,3
2H61-Z7G,5,1
2H61-Z7G,14,1
no_pid_1603,7,1
LYFW-XXX,5,1
LYFW-XXX,6,4
no_pid_1605,0,1
no_pid_1605,6,3
no_pid_1605,11,1
no_pid_1606,4,3
no_pid_1609,0,1
no_pid_1609,3,3
no_pid_1610,2,1
no_pid_1611,0,1
no_pid_1611,17,1
GMTL-RTF,1,4
no_pid_1616,0,2
no_pid_1619,16,1
no_pid_1621,0,2
no_pid_1621,3,1
no_pid_1623,1,1
no_pid_1623,2,1
no_pid_1625,4,1
no_pid_1626,0,1
no_pid_1627,0,1
G9ZG-49Q,1,2
no_pid_1631,0,1
no_pid_1631,0,2
no_pid_1631,2,1
no_pid_1631,8,1
no_pid_1632,4,1
no_pid_1633,0,2
no_pid_1633,3,2
no_pid_1634,4,1
no_pid_1636,0,1
no_pid_1636,4,1
no_pid_1637,0,1
no_pid_1637,3,3
no_pid_1638,0,1
no_pid_1638,4,1
no_pid_1639,0,2
no_pid_1639,1,3
no_pid_1639,8,2
no_pid_1641,0,1
no_pid_1642,0,1
no_pid_1642,1,1
no_pid_1645,6,1
no_pid_1645,6,6
no_pid_1646,0,1
L85X-T4P,0,2
L85X-T4P,1,4
M1ZQ-37D,0,1
no_pid_1649,0,2
no_pid_1649,6,1
no_pid_1650,9,1
no_pid_1655,0,1
no_pid_1656,0,1
no_pid_1656,3,5
no_pid_1657,0,1
no_pid_1657,3,6
no_pid_1657,6,6
G9WM-2QQ,6,2
G9WM-2QQ,6,3
LRXN-XGT,0,2
LRXN-XGT,3,2
LRXN-XGT,12,2
no_pid_1660,0,1
no_pid_1660,1,6
no_pid_1660,4,1
no_pid_1661,0,2
no_pid_1661,1,5
no_pid_1661,3,1
no_pid_1662,2,1
no_pid_1663,15,1
no_pid_1664,2,1
no_pid_1665,2,1
no_pid_1667,3,6
no_pid_1668,0,1
no_pid_1668,6,2
no_pid_1669,1,1
no_pid_1670,0,1
no_pid_1672,2,1
no_pid_1673,2,1
no_pid_1675,2,1
no_pid_1676,0,1
no_pid_1676,1,3
no_pid_1676,3,5
no_pid_1679,0,2
no_pid_1679,3,2
no_pid_1679,6,3
no_pid_1681,0,1
no_pid_1681,6,2
no_pid_1683,6,1
no_pid_1684,7,1
no_pid_1685,6,2
LRDS-M13,2,1
no_pid_1687,0,2
no_pid_1687,6,4
no_pid_1688,4,1
LY9L-ML8,6,2
no_pid_1695,0,1
no_pid_1695,12,2
no_pid_1696,16,1
LR2L-ZD3,0,1
LR2L-ZD3,6,1
LR2L-ZD3,7,1
no_pid_1698,2,1
no_pid_1699,0,1
no_pid_1699,6,2
no_pid_1700,0,2
no_pid_1700,5,1
no_pid_1700,16,1
no_pid_1701,14,2
no_pid_1703,12,2
no_pid_1705,0,1
no_pid_1705,3,4
no_pid_1706,2,1
no_pid_1707,4,3
no_pid_1708,2,1
LWNH-G7B,8,1
no_pid_1711,0,2
no_pid_1711,3,3
no_pid_1713,0,1
no_pid_1713,0,2
no_pid_1714,6,2
no_pid_1715,2,1
no_pid_1715,6,1
no_pid_1716,2,1
no_pid_1717,2,1
no_pid_1717,6,3
no_pid_1717,17,1
no_pid_1718,7,1
KLGZ-F32,15,1
no_pid_1720,5,1
no_pid_1720,6,1
no_pid_1721,1,1
no_pid_1721,2,1
no_pid_1722,3,6
no_pid_1722,12,2
no_pid_1723,1,6
no_pid_1723,2,1
no_pid_1724,0,2
no_pid_1725,0,1
no_pid_1725,6,1
no_pid_1725,7,1
no_pid_1727,8,2
no_pid_1727,13,1
no_pid_1727,13,2
no_pid_1728,0,1
no_pid_1728,6,1
no_pid_1728,6,7
no_pid_1730,0,1
KDB1-Q4L,0,1
KDB1-Q4L,6,1
no_pid_1735,0,1
no_pid_1735,3,6
LC26-FVM,6,2
no_pid_1739,3,2
no_pid_1740,1,1
no_pid_1740,1,6
no_pid_1741,0,1
no_pid_1741,1,3
no_pid_1741,3,5
no_pid_1741,11,1
no_pid_1744,14,2
no_pid_1747,8,1
no_pid_1747,8,2
no_pid_1749,0,1
no_pid_1749,0,2
no_pid_1749,1,2
no_pid_1750,5,1
no_pid_1754,7,1
no_pid_1754,16,1
no_pid_1755,0,2
no_pid_1755,1,1
no_pid_1757,8,1
G9J3-YX3,6,1
G9J3-YX3,6,4
G9J3-YX3,10,2
no_pid_1767,4,1
no_pid_1768,0,2
no_pid_1769,0,2
no_pid_1769,4,1
no_pid_1770,0,1
no_pid_1770,3,1
no_pid_1770,4,3
no_pid_1772,2,1
no_pid_1778,5,1
L5Z3-FN3,0,1
L5Z3-FN3,6,2
L5Z3-FN3,6,3
L5Z3-FN3,11,1
no_pid_1780,0,1
no_pid_1780,11,1
no_pid_1782,0,1
no_pid_1782,7,1
no_pid_1782,11,1
no_pid_1783,0,1
no_pid_1783,0,2
no_pid_1783,5,1
no_pid_1783,11,1
no_pid_1784,2,1
no_pid_1784,3,5
no_pid_1785,2,1
no_pid_1787,3,6
no_pid_1787,6,4
no_pid_1788,7,1
no_pid_1790,0,1
no_pid_1790,6,1
LR2D-GBF,4,1
no_pid_1793,4,1
no_pid_1795,0,1
no_pid_1796,5,1
no_pid_1796,6,2
LRW2-V92,4,1
LRW2-V92,6,2
no_pid_1799,1,1
no_pid_1799,12,2
no_pid_1800,2,1
LBR2-6HP,2,1
no_pid_1803,3,3
no_pid_1804,7,1
no_pid_1806,12,2
no_pid_1808,8,1
no_pid_1810,0,1
no_pid_1810,6,2
LYL2-6TJ,8,1
LYL2-6TJ,8,3
L26M-BQ4,0,2
L26M-BQ4,5,1
L26M-BQ4,6,3
L26M-BQ4,11,1
no_pid_1817,0,1
no_pid_1817,6,1
no_pid_1817,6,2
LV89-YNR,0,1
LV89-YNR,11,1
no_pid_1819,15,1
no_pid_1820,4,1
no_pid_1820,6,2
no_pid_1821,0,1
no_pid_1821,11,1
no_pid_1822,2,1
no_pid_1823,3,1
no_pid_1825,6,1
no_pid_1826,1,1
no_pid_1827,0,1
no_pid_1827,11,1
no_pid_1828,0,1
no_pid_1828,11,1
no_pid_1830,0,1
no_pid_1830,11,1
LBRJ-GYT,0,1
LBRJ-GYT,14,2
no_pid_1835,15,1
K6HY-DFG,3,3
K6HY-DFG,8,1
K6HY-DFG,8,2
no_pid_1837,0,1
no_pid_1837,7,1
no_pid_1838,6,1
no_pid_1838,6,6
no_pid_1838,10,1
no_pid_1841,6,2
no_pid_1841,6,6
no_pid_1841,7,1
no_pid_1843,0,2
no_pid_1843,14,1
no_pid_1844,4,1
no_pid_1845,0,1
no_pid_1845,4,1
no_pid_1845,17,1
no_pid_1847,1,1
no_pid_1848,0,1
no_pid_1848,3,2
no_pid_1849,0,1
no_pid_1849,3,4
no_pid_1849,6,2
no_pid_1850,10,1
no_pid_1851,6,2
no_pid_1852,0,1
no_pid_1852,11,1
no_pid_1853,11,1
no_pid_1854,0,1
no_pid_1855,4,1
no_pid_1857,4,1
no_pid_1859,3,1
no_pid_1859,18,1
no_pid_1860,0,2
no_pid_1860,3,2
no_pid_1860,11,1
no_pid_1861,1,1
no_pid_1862,2,1
no_pid_1862,6,1
no_pid_1862,10,2
no_pid_1864,0,1
no_pid_1864,10,1
no_pid_1866,0,1
no_pid_1866,2,1
no_pid_1866,3,1
no_pid_1867,6,1
no_pid_1868,0,1
no_pid_1868,1,1
no_pid_1868,11,1
no_pid_1870,2,1
no_pid_1871,0,1
no_pid_1871,1,1
no_pid_1871,2,1
LY4D-PFR,6,2
LY4D-PFR,6,3
LY4D-PFR,11,1
LK57-RWJ,4,2
LK57-RWJ,6,1
LK57-RWJ,7,1
no_pid_1877,0,1
no_pid_1877,1,2
no_pid_1877,1,3
no_pid_1878,2,1
no_pid_1879,2,1
no_pid_1879,10,1
no_pid_1879,16,1
no_pid_1880,16,1
no_pid_1880,18,1
no_pid_1881,4,1
no_pid_1882,5,1
no_pid_1883,4,2
no_pid_1883,6,1
no_pid_1884,8,1
no_pid_1884,8,3
LBK1-FRQ,5,2
no_pid_1889,0,1
no_pid_1889,3,3
no_pid_1889,6,2
GSZN-CZG,5,1
GSZN-CZG,7,1
GSZN-CZG,16,1
GSZN-CZG,17,1
no_pid_1892,0,2
no_pid_1892,6,3
no_pid_1893,2,1
no_pid_1895,6,2
no_pid_1899,3,5
no_pid_1899,10,1
no_pid_1900,0,1
no_pid_1900,12,2
no_pid_1901,2,1
no_pid_1903,0,1
no_pid_1903,1,2
no_pid_1904,8,2
no_pid_1904,13,4
no_pid_1905,0,1
no_pid_1905,1,2
no_pid_1907,4,1
no_pid_1907,6,1
no_pid_1907,7,1
no_pid_1909,0,1
no_pid_1909,3,6
no_pid_1910,8,2
no_pid_1911,3,1
no_pid_1911,6,1
no_pid_1911,7,1
no_pid_1912,6,1
no_pid_1915,7,1
no_pid_1915,8,2
no_pid_1916,0,2
no_pid_1917,0,2
no_pid_1917,6,2
LZBY-28R,0,2
no_pid_1920,2,1
no_pid_1920,9,1
K24H-LJH,9,1
no_pid_1922,3,6
no_pid_1922,5,1
LRY9-HJH,1,1
LRY9-HJH,1,2
no_pid_1924,8,2
no_pid_1927,1,1
no_pid_1927,1,2
no_pid_1928,15,1
no_pid_1929,0,1
no_pid_1929,13,1
no_pid_1930,4,1
no_pid_1931,13,3
no_pid_1932,2,1
no_pid_1933,0,1
