PID,code,social,honorary_or_political,obs15,professional,professional,gent_club,country_club,frat_order,hereditary,undergrad_club
no_pid_1564,164,1,0,1.0,0,0,0,0,1,0,0
no_pid_1564,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1564,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1564,214,0,0,1.0,1,0,0,0,0,0,0
no_pid_1564,216,1,0,1.0,0,0,0,0,0,1,0
no_pid_1565,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1565,61,0,0,1.0,1,0,0,0,0,0,0
no_pid_1565,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1565,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1567,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1567,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1567,228,1,0,1.0,0,0,1,0,0,0,0
no_pid_1568,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1568,47,1,0,1.0,0,0,0,0,0,0,0
no_pid_1568,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1568,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1568,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1568,259,1,0,1.0,0,0,0,0,1,0,0
no_pid_1568,338,1,0,1.0,0,0,0,0,0,0,1
LC3R-MSJ,6,0,0,1.0,1,0,0,0,0,0,0
LC3R-MSJ,20,0,0,1.0,1,0,0,0,0,0,0
LC3R-MSJ,74,0,1,1.0,0,0,0,0,0,0,0
LC3R-MSJ,190,0,0,1.0,1,0,0,0,0,0,0
K4LQ-7PK,47,1,0,1.0,0,0,0,0,0,0,0
K4LQ-7PK,64,0,0,1.0,1,0,0,0,0,0,0
K4LQ-7PK,87,1,0,1.0,0,0,0,0,0,0,0
K4LQ-7PK,193,0,0,1.0,1,0,0,0,0,0,0
K4LQ-7PK,196,0,0,1.0,1,0,0,0,0,0,0
K4LQ-7PK,234,1,0,1.0,0,0,0,0,0,0,0
no_pid_1571,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1571,330,1,0,1.0,0,0,0,0,0,0,1
no_pid_1575,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1576,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1576,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1576,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1579,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1579,54,1,0,1.0,0,0,0,0,0,0,1
no_pid_1579,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1579,343,1,0,1.0,0,0,0,0,0,0,1
no_pid_1580,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1580,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1582,37,1,0,1.0,0,0,0,1,0,0,0
no_pid_1582,76,1,0,1.0,0,0,1,0,0,0,0
no_pid_1582,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1582,176,1,0,1.0,0,0,0,1,0,0,0
no_pid_1583,35,1,0,1.0,0,0,1,0,0,0,0
no_pid_1583,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1583,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1583,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1583,332,1,0,1.0,0,0,0,0,0,0,1
no_pid_1584,5,0,0,1.0,1,0,0,0,0,0,0
no_pid_1584,49,1,0,1.0,0,0,0,0,0,0,0
no_pid_1584,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1584,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1584,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1586,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1586,123,1,0,1.0,0,0,0,1,0,0,0
no_pid_1586,133,0,0,1.0,0,0,0,0,0,0,0
no_pid_1586,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1586,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1587,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1587,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1587,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1589,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1591,26,0,0,1.0,1,0,0,0,0,0,0
no_pid_1591,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1592,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1592,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1592,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1592,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1592,200,0,0,1.0,1,0,0,0,0,0,0
no_pid_1593,1,1,0,,0,0,1,0,0,0,0
no_pid_1593,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1593,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1593,174,1,0,1.0,0,0,0,0,0,0,0
9HQJ-ZSV,32,1,0,1.0,0,0,0,1,0,0,0
9HQJ-ZSV,46,1,0,1.0,0,0,0,0,0,0,0
9HQJ-ZSV,51,1,0,1.0,0,0,0,0,0,0,1
9HQJ-ZSV,87,1,0,1.0,0,0,0,0,0,0,0
9HQJ-ZSV,113,0,0,1.0,1,0,0,0,0,0,0
9HQJ-ZSV,184,0,0,1.0,1,0,0,0,0,0,0
9HQJ-ZSV,185,0,0,1.0,1,0,0,0,0,0,0
9HQJ-ZSV,193,0,0,1.0,1,0,0,0,0,0,0
9HQJ-ZSV,200,0,0,1.0,1,0,0,0,0,0,0
9HQJ-ZSV,223,0,0,1.0,1,0,0,0,0,0,0
LV7K-3GV,32,1,0,1.0,0,0,0,1,0,0,0
LV7K-3GV,73,1,0,1.0,0,0,0,0,1,0,0
LV7K-3GV,87,1,0,1.0,0,0,0,0,0,0,0
LV7K-3GV,168,0,0,1.0,1,0,0,0,0,0,0
LV7K-3GV,175,0,0,1.0,1,0,0,0,0,0,0
LV7K-3GV,197,0,0,1.0,1,0,0,0,0,0,0
no_pid_1600,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1600,108,0,0,1.0,0,1,0,0,0,0,0
no_pid_1600,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1600,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1600,223,0,0,1.0,1,0,0,0,0,0,0
2H61-Z7G,32,1,0,1.0,0,0,0,1,0,0,0
2H61-Z7G,41,1,0,1.0,0,0,0,0,0,0,0
2H61-Z7G,59,1,0,1.0,0,0,0,0,1,0,0
2H61-Z7G,87,1,0,1.0,0,0,0,0,0,0,0
2H61-Z7G,170,1,0,1.0,0,0,0,0,0,0,0
2H61-Z7G,209,1,0,1.0,0,0,1,0,0,0,0
LYFW-XXX,112,0,0,1.0,1,0,0,0,0,0,0
LYFW-XXX,193,0,0,1.0,1,0,0,0,0,0,0
LYFW-XXX,224,0,0,1.0,1,0,0,0,0,0,0
no_pid_1605,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1605,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1605,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1605,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1605,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1605,232,1,0,1.0,0,0,0,1,0,0,0
no_pid_1606,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1606,93,0,0,1.0,1,0,0,0,0,0,0
no_pid_1606,142,1,0,1.0,0,0,0,0,1,0,0
no_pid_1606,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1606,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1606,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1606,185,0,0,1.0,1,0,0,0,0,0,0
no_pid_1606,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1606,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1610,31,1,0,1.0,0,0,0,1,0,0,0
no_pid_1610,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1610,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1610,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1610,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1610,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1611,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1611,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1611,190,0,0,1.0,1,0,0,0,0,0,0
GMTL-RTF,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1614,83,0,0,1.0,0,1,0,0,0,0,0
no_pid_1614,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1614,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1616,58,1,0,1.0,0,0,0,0,1,0,0
no_pid_1616,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1616,197,0,0,1.0,1,0,0,0,0,0,0
no_pid_1616,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1616,234,1,0,1.0,0,0,0,0,0,0,0
no_pid_1617,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1617,132,0,0,1.0,0,0,0,0,0,0,0
no_pid_1617,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1617,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1617,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1617,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1621,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1621,82,1,0,1.0,0,0,0,0,0,0,0
no_pid_1621,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1621,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1623,28,0,0,1.0,1,0,0,0,0,0,0
no_pid_1623,160,0,0,1.0,0,1,0,0,0,0,0
no_pid_1623,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1623,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1623,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1623,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1623,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1623,195,0,0,1.0,1,0,0,0,0,0,0
no_pid_1623,275,1,0,1.0,0,0,0,0,0,0,0
no_pid_1625,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1625,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1625,79,1,0,1.0,0,0,0,1,0,0,0
no_pid_1625,80,1,0,1.0,0,0,0,1,0,0,0
no_pid_1625,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1625,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1625,140,0,0,1.0,0,0,0,0,0,0,0
no_pid_1625,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1625,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1625,185,0,0,1.0,1,0,0,0,0,0,0
no_pid_1625,188,1,0,1.0,0,0,0,0,0,0,0
G9ZG-49Q,78,1,0,1.0,0,0,1,0,0,0,0
G9ZG-49Q,148,1,0,1.0,0,0,0,1,0,0,0
G9ZG-49Q,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1631,28,0,0,1.0,1,0,0,0,0,0,0
no_pid_1631,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1631,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1632,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1632,21,0,0,1.0,1,0,0,0,0,0,0
no_pid_1632,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1632,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1632,201,1,0,1.0,0,0,0,0,0,0,0
no_pid_1633,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1633,121,0,0,1.0,1,0,0,0,0,0,0
no_pid_1633,142,1,0,1.0,0,0,0,0,1,0,0
no_pid_1633,187,0,0,1.0,0,0,0,0,0,0,0
no_pid_1634,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1634,37,1,0,1.0,0,0,0,1,0,0,0
no_pid_1634,61,0,0,1.0,1,0,0,0,0,0,0
no_pid_1634,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1634,176,1,0,1.0,0,0,0,1,0,0,0
no_pid_1635,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1635,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1635,197,0,0,1.0,1,0,0,0,0,0,0
no_pid_1636,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1636,27,1,0,1.0,0,0,0,0,1,0,0
no_pid_1636,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1636,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1636,133,0,0,1.0,0,0,0,0,0,0,0
no_pid_1636,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1637,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1637,195,0,0,1.0,1,0,0,0,0,0,0
no_pid_1638,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1638,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1638,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1638,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1639,171,1,0,1.0,0,0,0,0,0,0,0
no_pid_1639,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1639,194,0,0,1.0,1,0,0,0,0,0,0
no_pid_1639,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1641,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1641,18,0,0,1.0,1,0,0,0,0,0,0
no_pid_1641,20,0,0,1.0,1,0,0,0,0,0,0
no_pid_1642,123,1,0,1.0,0,0,0,1,0,0,0
no_pid_1642,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1642,248,0,0,1.0,1,0,0,0,0,0,0
no_pid_1642,337,1,0,1.0,0,0,0,0,0,0,1
no_pid_1645,24,0,0,1.0,1,0,0,0,0,0,0
no_pid_1645,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1646,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1646,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1646,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1646,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1646,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1646,214,0,0,1.0,1,0,0,0,0,0,0
L85X-T4P,46,1,0,1.0,0,0,0,0,0,0,0
L85X-T4P,64,0,0,1.0,1,0,0,0,0,0,0
L85X-T4P,87,1,0,1.0,0,0,0,0,0,0,0
L85X-T4P,170,1,0,1.0,0,0,0,0,0,0,0
L85X-T4P,196,0,0,1.0,1,0,0,0,0,0,0
M1ZQ-37D,32,1,0,1.0,0,0,0,1,0,0,0
M1ZQ-37D,46,1,0,1.0,0,0,0,0,0,0,0
M1ZQ-37D,78,1,0,1.0,0,0,1,0,0,0,0
M1ZQ-37D,79,1,0,1.0,0,0,0,1,0,0,0
M1ZQ-37D,81,1,0,1.0,0,0,1,0,0,0,0
M1ZQ-37D,87,1,0,1.0,0,0,0,0,0,0,0
M1ZQ-37D,170,1,0,1.0,0,0,0,0,0,0,0
M1ZQ-37D,173,1,0,1.0,0,0,1,0,0,0,0
M1ZQ-37D,209,1,0,1.0,0,0,1,0,0,0,0
no_pid_1649,73,1,0,1.0,0,0,0,0,1,0,0
no_pid_1649,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1649,138,0,0,1.0,0,0,0,0,0,0,0
no_pid_1649,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1649,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1649,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1649,212,0,0,1.0,0,0,0,0,0,0,0
no_pid_1655,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1655,195,0,0,1.0,1,0,0,0,0,0,0
no_pid_1655,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1657,10,0,0,1.0,1,0,0,0,0,0,0
no_pid_1657,17,0,0,1.0,1,0,0,0,0,0,0
no_pid_1657,24,0,0,1.0,1,0,0,0,0,0,0
no_pid_1657,49,1,0,1.0,0,0,0,0,0,0,0
no_pid_1657,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1657,151,1,0,1.0,1,0,1,0,0,0,0
no_pid_1657,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1657,200,0,0,1.0,1,0,0,0,0,0,0
no_pid_1657,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1657,214,0,0,1.0,1,0,0,0,0,0,0
G9WM-2QQ,6,0,0,1.0,1,0,0,0,0,0,0
G9WM-2QQ,74,0,1,1.0,0,0,0,0,0,0,0
G9WM-2QQ,190,0,0,1.0,1,0,0,0,0,0,0
LRXN-XGT,7,0,1,1.0,1,0,0,0,0,0,0
LRXN-XGT,169,1,0,1.0,0,0,0,1,0,0,0
LRXN-XGT,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1661,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1662,26,0,0,1.0,1,0,0,0,0,0,0
no_pid_1662,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1663,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1664,5,0,0,1.0,1,0,0,0,0,0,0
no_pid_1664,16,0,0,1.0,0,1,0,0,0,0,0
no_pid_1664,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1664,53,1,0,1.0,0,0,0,0,0,0,0
no_pid_1664,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1664,250,1,0,1.0,0,0,0,0,1,0,0
no_pid_1668,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1668,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1668,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1669,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1669,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1672,48,1,0,1.0,0,0,0,0,0,0,0
no_pid_1672,69,0,1,1.0,0,0,0,0,0,0,1
no_pid_1672,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1672,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1675,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1676,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1676,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1679,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1679,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1679,59,1,0,1.0,0,0,0,0,1,0,0
no_pid_1679,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1679,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1679,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1679,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1679,336,1,0,1.0,0,0,0,0,0,0,1
no_pid_1681,6,0,0,1.0,1,0,0,0,0,0,0
no_pid_1681,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1681,115,0,0,1.0,1,0,0,0,0,0,0
no_pid_1681,184,0,0,1.0,1,0,0,0,0,0,0
no_pid_1681,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1681,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1683,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1683,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1683,7,0,1,1.0,1,0,0,0,0,0,0
no_pid_1683,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1683,91,0,0,1.0,1,0,0,0,0,0,0
no_pid_1683,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1683,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1683,207,1,0,1.0,0,0,0,0,0,0,0
no_pid_1684,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1684,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1684,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1684,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1684,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1684,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1685,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1685,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1685,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1687,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1687,96,0,0,1.0,1,0,0,0,0,0,0
no_pid_1687,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1687,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1688,19,0,0,1.0,1,0,0,0,0,0,0
no_pid_1688,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1688,47,1,0,1.0,0,0,0,0,0,0,0
no_pid_1688,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1688,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1688,232,1,0,1.0,0,0,0,1,0,0,0
LY9L-ML8,20,0,0,1.0,1,0,0,0,0,0,0
LY9L-ML8,74,0,1,1.0,0,0,0,0,0,0,0
LY9L-ML8,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1695,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1695,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1695,87,1,0,1.0,0,0,0,0,0,0,0
LR2L-ZD3,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1699,146,1,0,1.0,0,0,0,1,0,0,0
no_pid_1699,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1699,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1701,13,0,0,1.0,1,0,0,0,0,0,0
no_pid_1701,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1701,54,1,0,1.0,0,0,0,0,0,0,1
no_pid_1701,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1701,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1701,192,0,0,1.0,1,0,0,0,0,0,0
no_pid_1701,343,1,0,1.0,0,0,0,0,0,0,1
no_pid_1703,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1703,71,1,0,1.0,0,0,1,0,0,0,0
no_pid_1703,72,1,0,1.0,0,0,1,0,0,0,0
no_pid_1703,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1703,179,1,0,1.0,0,0,1,0,0,0,0
no_pid_1705,26,0,0,1.0,1,0,0,0,0,0,0
no_pid_1705,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1706,31,1,0,1.0,0,0,0,1,0,0,0
no_pid_1706,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1706,41,1,0,1.0,0,0,0,0,0,0,0
no_pid_1706,54,1,0,1.0,0,0,0,0,0,0,1
no_pid_1706,73,1,0,1.0,0,0,0,0,1,0,0
no_pid_1706,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1706,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1706,197,0,0,1.0,1,0,0,0,0,0,0
no_pid_1706,343,1,0,1.0,0,0,0,0,0,0,1
no_pid_1707,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1707,93,0,0,1.0,1,0,0,0,0,0,0
no_pid_1707,175,0,0,1.0,1,0,0,0,0,0,0
no_pid_1707,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1707,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1707,213,1,0,1.0,0,0,1,0,0,0,0
no_pid_1708,49,1,0,1.0,0,0,0,0,0,0,0
no_pid_1708,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1708,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1708,207,1,0,1.0,0,0,0,0,0,0,0
no_pid_1714,3,0,0,1.0,1,0,0,0,0,0,0
no_pid_1714,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1714,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1714,170,1,0,1.0,0,0,0,0,0,0,0
no_pid_1714,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1714,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1714,234,1,0,1.0,0,0,0,0,0,0,0
no_pid_1715,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1715,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1716,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1718,10,0,0,1.0,1,0,0,0,0,0,0
no_pid_1718,46,1,0,1.0,0,0,0,0,0,0,0
no_pid_1718,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1718,91,0,0,1.0,1,0,0,0,0,0,0
no_pid_1718,191,0,0,1.0,1,0,0,0,0,0,0
no_pid_1721,32,1,0,1.0,0,0,0,1,0,0,0
no_pid_1721,33,1,0,1.0,0,0,1,0,0,0,0
no_pid_1721,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1723,28,0,0,1.0,1,0,0,0,0,0,0
no_pid_1723,73,1,0,1.0,0,0,0,0,1,0,0
no_pid_1723,168,0,0,1.0,1,0,0,0,0,0,0
no_pid_1723,197,0,0,1.0,1,0,0,0,0,0,0
no_pid_1724,177,1,0,1.0,0,0,0,0,0,0,0
no_pid_1724,184,0,0,1.0,1,0,0,0,0,0,0
no_pid_1724,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1724,199,0,0,1.0,1,0,0,0,0,0,0
no_pid_1724,223,0,0,1.0,1,0,0,0,0,0,0
no_pid_1725,4,0,0,1.0,1,0,0,0,0,0,0
no_pid_1725,63,0,0,1.0,1,0,0,0,0,0,0
no_pid_1725,81,1,0,1.0,0,0,1,0,0,0,0
no_pid_1725,82,1,0,1.0,0,0,0,0,0,0,0
no_pid_1725,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1725,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1725,213,1,0,1.0,0,0,1,0,0,0,0
no_pid_1728,74,0,1,1.0,0,0,0,0,0,0,0
no_pid_1728,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1728,145,0,0,1.0,1,0,0,0,0,0,0
no_pid_1728,169,1,0,1.0,0,0,0,1,0,0,0
no_pid_1728,172,1,0,1.0,0,0,0,0,0,0,0
no_pid_1728,186,0,0,1.0,1,0,0,0,0,0,0
no_pid_1728,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1728,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1730,104,0,0,1.0,1,0,0,0,0,0,0
no_pid_1730,189,0,0,1.0,0,1,0,0,0,0,0
no_pid_1730,190,0,0,1.0,1,0,0,0,0,0,0
no_pid_1730,193,0,0,1.0,1,0,0,0,0,0,0
no_pid_1730,199,0,0,1.0,1,0,0,0,0,0,0
KDB1-Q4L,7,0,1,1.0,1,0,0,0,0,0,0
KDB1-Q4L,32,1,0,1.0,0,0,0,1,0,0,0
KDB1-Q4L,69,0,1,1.0,0,0,0,0,0,0,1
KDB1-Q4L,82,1,0,1.0,0,0,0,0,0,0,0
KDB1-Q4L,162,1,0,1.0,0,0,0,0,0,0,1
KDB1-Q4L,173,1,0,1.0,0,0,1,0,0,0,0
KDB1-Q4L,208,1,1,1.0,0,0,0,0,0,0,0
no_pid_1735,85,1,0,1.0,0,0,0,1,0,0,0
no_pid_1735,87,1,0,1.0,0,0,0,0,0,0,0
no_pid_1735,135,0,0,1.0,0,0,0,0,0,0,0
no_pid_1735,188,1,0,1.0,0,0,0,0,0,0,0
no_pid_1735,211,1,0,1.0,0,0,1,0,0,0,0
LC26-FVM,82,1,0,1.0,0,0,0,0,0,0,0
LC26-FVM,191,0,0,1.0,1,0,0,0,0,0,0
LC26-FVM,207,1,0,1.0,0,0,0,0,0,0,0
LC26-FVM,297,1,0,1.0,0,0,1,0,0,0,0
no_pid_1739,7,0,1,1.0,1,0,0,0,0,0,0
