unitid,line,efrace15,efrace16,fteptr,fteptc
"168148","14","3662","3288","0","0"
"168148","15","46","38","36","28"
"168148","17","46","38","36","28"
"168148","21","66","99","44","54"
"168148","22","66","99","44","54"
"168148","24","1","1","1","1"
"168148","25","101","113","105","71"
"168148","26","38","28","37","22"
"168148","27","63","85","68","49"
"168148","28","214","251","186","154"
"168148","29","3876","3539","0","0"
"166629","1","9750","9207","0","0"
"166629","2","2076","2271","0","0"
"166629","3","323","238","0","0"
"166629","4","2357","2183","0","0"
"166629","5","2427","2288","0","0"
"166629","6","2567","2227","0","0"
"166629","7","277","248","0","0"
"166629","8","201","182","0","0"
"166629","9","76","66","0","0"
"166629","11","1409","1204","0","0"
"166629","12","501","385","0","0"
"166629","13","908","819","0","0"
"166629","14","11436","10659","0","0"
"166629","15","206","223","247","142"
"166629","16","24","27","33","17"
"166629","17","182","196","214","125"
"166629","21","1270","1450","885","898"
"166629","22","641","931","527","519"
"166629","23","629","519","358","379"
"166629","25","1361","1247","871","860"
"166629","26","98","124","78","73"
"166629","27","1263","1123","793","787"
"166629","28","2837","2920","2003","1900"
"166629","29","14273","13579","0","0"
"166638","1","2737","3307","0","0"
"166638","2","345","309","0","0"
"166638","3","821","1048","0","0"
"166638","4","660","735","0","0"
"166638","5","524","646","0","0"
"166638","6","387","569","0","0"
"166638","7","284","220","0","0"
"166638","8","274","207","0","0"
"166638","9","10","13","0","0"
"166638","11","116","167","0","0"
"166638","12","48","65","0","0"
"166638","13","68","102","0","0"
"166638","14","3137","3694","0","0"
"166638","15","1235","1555","1267","921"
"166638","16","160","158","164","105"
"166638","17","1075","1397","1103","816"
"166638","21","1046","1242","746","755"
"166638","22","827","861","563","557"
"166638","23","219","381","183","198"
"166638","25","302","336","251","211"
"166638","26","74","101","80","58"
"166638","27","228","235","171","153"
"166638","28","2583","3133","2264","1887"
"166638","29","5720","6827","0","0"
"168218","1","0","2057","0","0"
"168218","2","0","547","0","0"
"168218","4","0","596","0","0"
"168218","5","0","346","0","0"
"168218","6","0","568","0","0"
"168218","7","4","19","0","0"
"168218","8","4","19","0","0"
"168218","14","4","2076","0","0"
"168218","15","0","127","78","42"
"168218","16","0","127","78","42"
"168218","21","4","19","10","8"
"168218","22","4","19","10","8"
"168218","28","4","146","88","50"
"168218","29","8","2222","0","0"
"168254","1","1343","742","0","0"
"168254","2","300","179","0","0"
"168254","3","102","44","0","0"
"168254","4","360","197","0","0"
"168254","5","296","170","0","0"
"168254","6","285","152","0","0"
"168254","7","3","3","0","0"
"168254","8","1","1","0","0"
"168254","9","2","2","0","0"
"168254","10","307","208","0","0"
"168254","11","14","2","0","0"
"168254","13","14","2","0","0"
"168254","14","1667","955","0","0"
"168254","15","464","279","274","245"
"168254","16","24","19","14","14"
"168254","17","440","260","260","231"
"168254","21","335","257","152","195"
"168254","22","148","138","79","94"
"168254","23","187","119","73","101"
"168254","24","187","133","207","106"
"168254","25","532","238","219","254"
"168254","26","5","3","3","3"
"168254","27","527","235","216","251"
"168254","28","1518","907","852","800"
"168254","29","3185","1862","0","0"
"168281","1","0","1073","0","0"
"168281","2","0","339","0","0"
"168281","4","0","278","0","0"
"168281","5","0","167","0","0"
