unitid,section,"lstudy",line,efrace15,efrace16
"207971","1","A","4","331","257"
"207971","1","A","5","303","261"
"207971","1","A","6","6","6"
"207971","1","A","8","1319","1139"
"207971","1","B","9","128","72"
"207971","1","B","10","218","141"
"207971","1","C","12","41","21"
"207971","1","C","13","151","112"
"207971","1","D","14","538","346"
"207971","2","A","15","1","2"
"207971","2","A","16","14","7"
"207971","2","A","17","22","37"
"207971","2","A","18","48","54"
"207971","2","A","19","78","74"
"207971","2","A","20","43","45"
"207971","2","A","22","206","219"
"207971","2","B","24","11","5"
"207971","2","C","26","41","43"
"207971","2","C","27","291","186"
"207971","2","D","28","343","234"
"207971","0","","29","2406","1938"
"208008","1","A","5","2","3"
"208008","1","A","8","2","3"
"208008","0","","29","2","3"
"208026","0","","29","110","76"
"208035","1","A","1","136","134"
"208035","1","A","2","46","36"
"208035","1","A","3","145","180"
"208035","1","A","8","327","350"
"208035","2","A","15","98","126"
"208035","2","A","16","33","35"
"208035","2","A","17","468","619"
"208035","2","A","22","599","780"
"208035","0","","29","926","1130"
"208053","0","","29","290","290"
"208071","1","A","1","10","28"
"208071","1","A","2","3","64"
"208071","1","A","8","13","92"
"208071","2","A","17","0","2"
"208071","2","A","22","0","2"
"208071","0","","29","13","94"
"208080","1","A","1","4","18"
"208080","1","A","8","4","18"
"208080","0","","29","4","18"
"208114","1","A","1","1","24"
"208114","1","A","8","1","24"
"208114","0","","29","1","24"
"208211","1","A","1","3","37"
"208211","1","A","3","3","34"
"208211","1","A","7","0","1"
"208211","1","A","8","6","72"
"208211","0","","29","6","72"
"208239","1","A","1","5","29"
"208239","1","A","2","2","48"
"208239","1","A","3","6","67"
"208239","1","A","8","13","144"
"208239","0","","29","13","144"
"208275","1","A","1","168","197"
"208275","1","A","2","11","8"
"208275","1","A","3","206","211"
"208275","1","A","7","13","21"
"208275","1","A","8","398","437"
"208275","2","A","15","18","17"
"208275","2","A","16","4","10"
"208275","2","A","17","16","34"
"208275","2","A","21","1106","1512"
"208275","2","A","22","1144","1573"
"208275","0","","29","1542","2010"
"208318","1","A","1","235","204"
"208318","1","A","2","54","64"
"208318","1","A","3","268","358"
"208318","1","A","7","9","19"
"208318","1","A","8","566","645"
"208318","2","A","15","83","98"
"208318","2","A","16","37","43"
"208318","2","A","17","168","342"
"208318","2","A","21","192","381"
"208318","2","A","22","480","864"
"208318","0","","29","1046","1509"
"208390","1","A","1","722","699"
"208390","1","A","3","410","366"
"208390","1","A","7","509","599"
"208390","1","A","8","1641","1664"
"208390","2","A","15","372","496"
"208390","2","A","17","285","396"
"208390","2","A","21","1534","2412"
"208390","2","A","22","2191","3304"
"208390","0","","29","3832","4968"
"208406","1","A","1","95","114"
"208406","1","A","2","155","187"
"208406","1","A","3","613","607"
"208406","1","A","7","41","36"
"208406","1","A","8","904","944"
"208406","2","A","15","216","265"
"208406","2","A","16","352","432"
"208406","2","A","17","774","938"
"208406","2","A","21","596","569"
"208406","2","A","22","1938","2204"
"208406","0","","29","2842","3148"
"208415","1","A","1","46","56"
"208415","1","A","2","61","94"
"208415","1","A","3","16","49"
"208415","1","A","7","12","11"
"208415","1","A","8","135","210"
"208415","2","A","15","15","27"
"208415","2","A","16","36","91"
"208415","2","A","17","29","56"
"208415","2","A","21","236","284"
"208415","2","A","22","316","458"
"208415","0","","29","451","668"
"208442","1","A","1","36","35"
"208442","1","A","2","24","26"
"208442","1","A","3","26","28"
"208442","1","A","4","19","31"
"208442","1","A","5","8","11"
"208442","1","A","8","113","131"
"208442","2","A","15","1","4"
"208442","2","A","17","0","3"
"208442","2","A","18","0","2"
"208442","2","A","19","5","19"
"208442","2","A","20","6","10"
"208442","2","A","22","12","38"
"208442","0","","29","125","169"
"208488","1","A","1","40","32"
"208488","1","A","2","24","35"
"208488","1","A","3","35","46"
"208488","1","A","4","35","30"
"208488","1","A","5","34","67"
"208488","1","A","7","23","15"
"208488","1","A","8","191","225"
"208488","2","A","15","","1"
"208488","2","A","16","21","61"
"208488","2","A","17","","3"
"208488","2","A","18","4","17"
"208488","2","A","19","11","21"
"208488","2","A","22","36","103"
"208488","0","","29","227","328"
"208512","1","A","1","2","48"
"208512","1","A","8","2","48"
"208512","2","A","15","0","2"
"208512","2","A","22","0","2"
"208512","0","","29","2","50"
"208558","1","A","3","38","0"
"208558","1","A","8","38","0"
"208558","2","A","17","10","0"
"208558","2","A","22","10","0"
"208558","0","","29","48","0"
"208600","2","A","15","35","5"
"208600","2","A","22","35","5"
"208600","0","","29","35","5"
"208646","1","A","1","205","217"
"208646","1","A","2","66","84"
"208646","1","A","3","167","187"
"208646","1","A","4","136","128"
"208646","1","A","5","150","181"
"208646","1","A","8","724","797"
"208646","1","C","13","7","10"
"208646","1","D","14","7","10"
"208646","2","A","15","15","19"
"208646","2","A","16","12","26"
"208646","2","A","17","9","37"
"208646","2","A","18","24","51"
"208646","2","A","19","44","55"
"208646","2","A","21","14","57"
"208646","2","A","22","118","245"
"208646","2","C","26","","1"
"208646","2","C","27","26","80"
"208646","2","D","28","26","81"
"208646","0","","29","875","1133"
"208725","1","A","1","14","18"
"208725","1","A","2","17","9"
"208725","1","A","3","12","9"
"208725","1","A","4","6","7"
"208725","1","A","5","13","8"
"208725","1","A","8","62","51"
"208725","2","A","15","0","1"
"208725","2","A","18","2","1"
"208725","2","A","19","1","0"
"208725","2","A","22","3","2"
"208725","0","","29","65","53"
"208822","1","A","1","95","139"
"208822","1","A","2","36","36"
"208822","1","A","3","73","85"
"208822","1","A","4","52","65"
"208822","1","A","5","54","55"
"208822","1","A","6","94","124"
"208822","1","A","8","404","504"
"208822","1","C","13","1","2"
"208822","1","D","14","1","2"
"208822","2","A","15","0","2"
"208822","2","A","16","0","2"
"208822","2","A","18","1","0"
"208822","2","A","19","4","4"
"208822","2","A","21","0","3"
"208822","2","A","22","5","11"
"208822","2","C","27","5","8"
"208822","2","D","28","5","8"
"208822","0","","29","415","525"
"208859","1","A","1","","4"
"208859","1","A","2","","6"
"208859","1","A","8","","10"
"208859","0","","29","0","10"
"208886","1","A","1","55","82"
"208886","1","A","2","39","64"
"208886","1","A","3","51","102"
"208886","1","A","7","11","10"
"208886","1","A","8","156","258"
"208886","2","A","15","65","116"
"208886","2","A","16","65","103"
"208886","2","A","17","71","156"
"208886","2","A","21","109","127"
"208886","2","A","22","310","502"
"208886","0","","29","466","760"
"208965","1","A","1","139","21"
"208965","1","A","2","37","7"
"208965","1","A","3","113","9"
"208965","1","A","4","76","7"
"208965","1","A","5","77","5"
"208965","1","A","7","9","54"
"208965","1","A","8","451","103"
"208965","0","","29","451","103"
"209038","1","A","1","730","663"
"209038","1","A","2","606","629"
"209038","1","A","3","407","472"
"209038","1","A","7","12","19"
"209038","1","A","8","1755","1783"
"209038","2","A","15","794","1020"
"209038","2","A","16","644","899"
"209038","2","A","17","346","469"
"209038","2","A","21","80","180"
"209038","2","A","22","1864","2568"
"209038","0","","29","3619","4351"
"209056","1","A","1","204","260"
"209056","1","A","2","61","100"
"209056","1","A","3","208","284"
"209056","1","A","4","188","225"
"209056","1","A","5","147","183"
"209056","1","A","7","65","45"
"209056","1","A","8","873","1097"
"209056","1","B","9","123","120"
"209056","1","B","10","253","181"
"209056","1","C","11","9","29"
"209056","1","C","12","31","72"
"209056","1","D","14","416","402"
"209056","2","A","15","3","0"
"209056","2","A","16","4","3"
"209056","2","A","17","2","8"
"209056","2","A","18","6","8"
"209056","2","A","19","10","7"
"209056","2","A","21","3","8"
"209056","2","A","22","28","34"
"209056","2","B","23","0","1"
"209056","2","B","24","11","8"
"209056","2","C","25","34","92"
"209056","2","C","26","131","291"
"209056","2","D","28","176","392"
"209056","0","","29","1493","1925"
"209065","1","A","1","167","209"
"209065","1","A","2","102","138"
"209065","1","A","3","134","163"
"209065","1","A","4","115","170"
"209065","1","A","5","109","170"
"209065","1","A","6","1",""
"209065","1","A","8","628","850"
"209065","1","C","11","","1"
"209065","1","C","13","3","8"
"209065","1","D","14","3","9"
"209065","2","A","15","2","1"
"209065","2","A","16","121","191"
"209065","2","A","17","23","35"
"209065","2","A","18","36","73"
"209065","2","A","19","41","72"
"209065","2","A","20","7","13"
"209065","2","A","22","230","385"
"209065","2","C","25","5","33"
"209065","2","C","27","4","17"
"209065","2","D","28","9","50"
"209065","0","","29","870","1294"
"209074","1","A","1","307","257"
"209074","1","A","2","303","366"
"209074","1","A","3","570","572"
"209074","1","A","7","","4"
"209074","1","A","8","1180","1199"
"209074","2","A","15","52","58"
"209074","2","A","16","111","118"
"209074","2","A","17","196","210"
"209074","2","A","21","1134","1873"
"209074","2","A","22","1493","2259"
"209074","0","","29","2673","3458"
"209108","1","A","1","2","0"
"209108","1","A","2","4","10"
"209108","1","A","3","5","15"
"209108","1","A","4","11","52"
"209108","1","A","5","23","52"
"209108","1","A","7","2","11"
"209108","1","A","8","47","140"
"209108","1","C","11","1","1"
"209108","1","C","12","9","16"
"209108","1","C","13","1","2"
"209108","1","D","14","11","19"
"209108","2","A","15","1","4"
"209108","2","A","16","9","40"
"209108","2","A","17","13","61"
"209108","2","A","18","42","111"
"209108","2","A","19","35","116"
"209108","2","A","20","0","1"
"209108","2","A","21","86","204"
"209108","2","A","22","186","537"
"209108","2","C","25","4","0"
"209108","2","C","26","31","37"
"209108","2","C","27","6","13"
"209108","2","D","28","41","50"
"209108","0","","29","285","746"
"209205","1","A","2","1","38"
"209205","1","A","8","1","38"
"209205","2","A","16","1","14"
"209205","2","A","22","1","14"
"209205","0","","29","2","52"
"209223","1","A","1","0","3"
"209223","1","A","2","0","1"
"209223","1","A","3","0","9"
"209223","1","A","8","0","13"
"209223","2","A","15","0","3"
"209223","2","A","16","0","1"
"209223","2","A","17","0","7"
"209223","2","A","22","0","11"
"209223","0","","29","0","24"
"209241","1","A","1","3",""
"209241","1","A","3","10",""
"209241","1","A","4","12",""
"209241","1","A","5","9",""
"209241","1","A","6","17",""
"209241","1","A","8","51",""
"209241","1","B","9","18",""
"209241","1","B","10","40",""
"209241","1","C","11","","1"
"209241","1","C","12","2","1"
"209241","1","D","14","60","2"
"209241","2","C","26","1","4"
"209241","2","C","27","4","11"
"209241","2","D","28","5","15"
"209241","0","","29","116","17"
"209250","1","A","1","656","559"
"209250","1","A","2","639","724"
"209250","1","A","3","315","443"
"209250","1","A","7","26","50"
"209250","1","A","8","1636","1776"
"209250","2","A","15","455","451"
"209250","2","A","16","630","844"
"209250","2","A","17","240","360"
"209250","2","A","21","578","991"
"209250","2","A","22","1903","2646"
"209250","0","","29","3539","4422"
"209287","1","A","1","40","46"
"209287","1","A","2","69","51"
"209287","1","A","3","80","39"
"209287","1","A","4","47","22"
"209287","1","A","5","22","14"
"209287","1","A","8","258","172"
"209287","1","B","9","19","0"
"209287","1","B","10","20","0"
"209287","1","C","11","36","24"
"209287","1","C","12","5","9"
"209287","1","D","14","80","33"
"209287","2","A","15","4","3"
"209287","2","A","16","12","8"
"209287","2","A","17","7","3"
"209287","2","A","18","4","5"
"209287","2","A","19","22","10"
"209287","2","A","22","49","29"
"209287","2","B","23","2","0"
"209287","2","B","24","7","0"
"209287","2","C","25","4","8"
"209287","2","C","26","10","7"
"209287","2","D","28","23","15"
"209287","0","","29","410","249"
"209296","1","B","9","27","19"
"209296","1","B","10","31","50"
"209296","1","D","14","58","69"
"209296","2","B","23","3","0"
"209296","2","B","24","4","0"
"209296","2","D","28","7","0"
"209296","0","","29","65","69"
"209320","1","A","1","3","49"
"209320","1","A","2","0","13"
"209320","1","A","3","1","46"
"209320","1","A","4","1","40"
"209320","1","A","5","1","34"
"209320","1","A","8","6","182"
"209320","2","A","15","0","1"
"209320","2","A","22","0","1"
"209320","0","","29","6","183"
"209409","1","A","1","9","16"
"209409","1","A","2","11","8"
"209409","1","A","3","18","13"
"209409","1","A","4","20","12"
"209409","1","A","5","14","4"
"209409","1","A","8","72","53"
"209409","1","C","11","4",""
"209409","1","C","12","3","1"
"209409","1","D","14","7","1"
"209409","2","A","15","1","3"
"209409","2","A","16","4","3"
"209409","2","A","17","6","3"
"209409","2","A","18","3","3"
"209409","2","A","19","6","7"
"209409","2","A","20","12","17"
"209409","2","A","21","1","2"
"209409","2","A","22","33","38"
"209409","2","C","25","2",""
"209409","2","C","26","3","2"
"209409","2","D","28","5","2"
"209409","0","","29","117","94"
"209454","1","A","3","2","24"
"209454","1","A","8","2","24"
"209454","2","A","17","0","2"
"209454","2","A","22","0","2"
"209454","0","","29","2","26"
"209472","1","C","11","23","8"
"209472","1","C","12","69","22"
"209472","1","D","14","92","30"
"209472","2","C","25","3","2"
"209472","2","C","26","33","7"
"209472","2","C","27","93","15"
"209472","2","D","28","129","24"
"209472","0","","29","221","54"
"209490","1","A","3","7","72"
"209490","1","A","4","8","108"
"209490","1","A","5","14","118"
"209490","1","A","8","29","298"
"209490","1","B","9","118","45"
"209490","1","B","10","293","153"
"209490","1","C","11","12","48"
"209490","1","C","12","36","72"
"209490","1","D","14","459","318"
"209490","2","A","17","7","16"
"209490","2","A","18","1","9"
"209490","2","A","19","1","37"
"209490","2","A","20","","1"
"209490","2","A","22","9","63"
"209490","2","B","24","","1"
"209490","2","C","25","1","25"
"209490","2","C","26","11","78"
"209490","2","C","27","7","18"
"209490","2","D","28","19","122"
"209490","0","","29","516","801"
"209506","1","A","1","235","126"
"209506","1","A","2","87","80"
"209506","1","A","3","180","134"
"209506","1","A","4","219","94"
"209506","1","A","5","393","128"
"209506","1","A","7","11","4"
"209506","1","A","8","1125","566"
"209506","2","A","15","85","68"
"209506","2","A","16","67","66"
"209506","2","A","17","78","73"
"209506","2","A","18","120","46"
"209506","2","A","19","227","46"
"209506","2","A","21","255","205"
"209506","2","A","22","832","504"
"209506","0","","29","1957","1070"
"209524","1","A","1","28","5"
"209524","1","A","2","71","6"
"209524","1","A","3","78","18"
"209524","1","A","7","59","20"
"209524","1","A","8","236","49"
"209524","2","A","21","","1"
"209524","2","A","22","","1"
"209524","0","","29","236","50"
"209542","1","A","1","1484","1185"
"209542","1","A","2","362","390"
"209542","1","A","3","1428","1167"
"209542","1","A","4","1510","1153"
"209542","1","A","5","2098","1389"
"209542","1","A","7","38","61"
"209542","1","A","8","6920","5345"
"209542","1","B","9","6","16"
"209542","1","B","10","16","31"
