PID,category code,subcategory code
no_pid_116109,1,1
no_pid_116111,8,3
no_pid_116111,10,1
no_pid_116112,6,6
no_pid_116113,7,1
no_pid_116115,6,1
no_pid_116116,7,1
no_pid_116117,0,2
no_pid_116117,8,1
no_pid_116118,6,1
no_pid_116119,4,1
no_pid_116121,3,5
no_pid_116121,10,1
no_pid_116123,4,1
no_pid_116123,6,1
no_pid_116123,6,9
no_pid_116123,7,1
no_pid_116126,1,6
no_pid_116128,0,1
no_pid_116128,2,1
no_pid_116130,2,1
no_pid_116131,11,1
no_pid_116132,5,1
no_pid_116133,0,1
no_pid_116133,14,2
no_pid_116136,1,1
no_pid_116136,3,1
no_pid_116137,4,3
no_pid_116139,16,1
no_pid_116140,2,1
no_pid_116141,1,4
no_pid_116141,3,1
no_pid_116143,0,1
no_pid_116143,2,1
no_pid_116145,0,1
no_pid_116145,1,1
no_pid_116146,4,1
no_pid_116147,4,2
no_pid_116147,6,1
no_pid_116149,0,1
no_pid_116150,4,1
no_pid_116150,6,1
no_pid_116150,6,9
no_pid_116150,7,1
no_pid_116151,8,2
no_pid_116152,4,1
no_pid_116153,0,1
no_pid_116153,1,1
no_pid_116153,1,11
no_pid_116153,1,2
no_pid_116155,0,2
no_pid_116155,6,2
no_pid_116157,2,1
no_pid_116158,4,1
no_pid_116158,7,1
no_pid_116159,0,2
no_pid_116159,3,1
no_pid_116159,3,6
no_pid_116159,6,1
no_pid_116159,6,9
no_pid_116160,0,1
no_pid_116160,3,2
no_pid_116160,12,2
no_pid_116161,6,1
no_pid_116162,6,2
no_pid_116162,6,3
no_pid_116162,6,4
no_pid_116163,2,1
no_pid_116163,15,1
no_pid_116164,6,1
no_pid_116166,16,1
no_pid_116167,7,1
no_pid_116169,6,1
no_pid_116170,0,1
no_pid_116171,1,1
no_pid_116172,6,1
no_pid_116172,6,9
no_pid_116172,8,2
no_pid_116173,8,1
no_pid_116174,0,1
no_pid_116174,6,1
no_pid_116174,6,9
no_pid_116176,0,1
no_pid_116176,5,1
no_pid_116177,0,1
no_pid_116177,1,2
no_pid_116179,3,6
no_pid_116181,3,1
no_pid_116183,2,1
no_pid_116185,2,1
no_pid_116187,0,1
no_pid_116189,0,2
no_pid_116189,3,1
no_pid_116189,3,3
no_pid_116190,15,1
no_pid_116191,0,1
no_pid_116191,6,1
no_pid_116191,6,9
no_pid_116192,0,1
no_pid_116192,2,1
no_pid_116193,1,2
no_pid_116195,0,1
no_pid_116195,17,1
no_pid_116196,4,1
no_pid_116197,3,6
no_pid_116197,5,1
no_pid_116200,5,1
no_pid_116200,6,2
no_pid_116200,6,3
no_pid_116201,4,2
no_pid_116201,6,2
no_pid_116203,2,1
no_pid_116204,6,1
no_pid_116205,0,1
no_pid_116205,1,1
no_pid_116205,1,2
no_pid_116206,4,1
no_pid_116207,6,1
no_pid_116207,6,2
no_pid_116207,6,9
no_pid_116208,4,1
no_pid_116210,0,1
no_pid_116210,2,1
no_pid_116211,0,1
no_pid_116211,1,3
no_pid_116211,11,1
no_pid_116212,0,1
no_pid_116212,0,2
no_pid_116212,4,1
no_pid_116212,6,1
no_pid_116212,6,2
no_pid_116212,6,9
no_pid_116212,7,1
no_pid_116213,6,2
no_pid_116215,0,1
no_pid_116215,4,1
no_pid_116215,6,1
no_pid_116215,7,1
no_pid_116218,0,1
no_pid_116218,3,2
no_pid_116219,3,4
no_pid_116219,7,1
no_pid_116219,9,1
no_pid_116220,0,1
no_pid_116220,2,1
no_pid_116221,0,1
no_pid_116221,1,1
no_pid_116221,1,5
no_pid_116221,2,1
no_pid_116222,0,1
no_pid_116222,2,1
no_pid_116223,0,1
no_pid_116223,17,1
no_pid_116224,0,1
no_pid_116224,0,2
no_pid_116224,13,3
no_pid_116225,6,1
no_pid_116225,6,9
no_pid_116226,0,1
no_pid_116226,0,2
no_pid_116226,3,6
no_pid_116226,4,2
no_pid_116226,7,1
no_pid_116228,14,2
no_pid_116229,1,6
no_pid_116230,0,1
no_pid_116230,6,8
no_pid_116231,0,1
no_pid_116231,6,7
no_pid_116231,7,1
no_pid_116233,4,1
no_pid_116234,0,2
no_pid_116236,0,1
no_pid_116236,4,1
no_pid_116236,6,1
no_pid_116236,6,9
no_pid_116236,7,1
no_pid_116238,8,2
no_pid_116239,0,1
no_pid_116239,14,2
no_pid_116240,0,1
no_pid_116240,10,1
no_pid_116241,4,2
no_pid_116242,0,2
no_pid_116242,8,1
no_pid_116243,4,1
no_pid_116243,6,1
no_pid_116243,6,2
no_pid_116243,7,1
no_pid_116244,0,1
no_pid_116244,3,2
no_pid_116245,6,1
no_pid_116246,4,1
no_pid_116247,0,1
no_pid_116247,4,1
no_pid_116247,6,3
no_pid_116249,4,1
no_pid_116250,0,1
no_pid_116251,4,1
no_pid_116252,0,2
no_pid_116252,1,4
no_pid_116253,4,1
no_pid_116254,4,1
no_pid_116257,7,1
no_pid_116258,0,1
no_pid_116258,1,1
no_pid_116258,1,3
no_pid_116258,8,3
no_pid_116258,13,3
no_pid_116260,0,1
no_pid_116260,13,2
no_pid_116264,0,1
no_pid_116265,0,1
no_pid_116265,14,1
no_pid_116266,3,2
no_pid_116268,8,2
no_pid_116269,1,3
no_pid_116269,4,1
no_pid_116270,3,6
no_pid_116270,6,6
no_pid_116272,2,1
no_pid_116273,6,9
no_pid_116273,15,1
no_pid_116274,0,1
no_pid_116274,4,1
no_pid_116274,6,2
no_pid_116276,1,1
no_pid_116276,1,3
no_pid_116277,0,1
no_pid_116277,6,3
no_pid_116277,11,1
no_pid_116279,0,2
no_pid_116279,6,2
no_pid_116279,6,9
no_pid_116281,7,1
no_pid_116282,4,1
no_pid_116282,6,1
no_pid_116282,7,1
no_pid_116283,0,1
no_pid_116283,1,1
no_pid_116283,1,6
no_pid_116285,0,1
no_pid_116287,0,1
no_pid_116287,6,1
no_pid_116287,6,9
no_pid_116287,7,1
no_pid_116288,2,1
no_pid_116291,8,2
no_pid_116292,0,1
no_pid_116292,14,1
no_pid_116293,0,1
no_pid_116293,4,1
no_pid_116294,4,1
no_pid_116294,4,2
no_pid_116294,8,2
no_pid_116295,4,1
no_pid_116297,0,2
no_pid_116297,4,1
no_pid_116297,15,1
no_pid_116298,0,1
no_pid_116298,1,1
no_pid_116298,12,1
no_pid_116300,4,1
no_pid_116300,6,1
no_pid_116300,6,2
no_pid_116300,6,9
no_pid_116301,6,1
no_pid_116301,14,2
no_pid_116302,4,1
no_pid_116303,6,8
no_pid_116304,7,1
no_pid_116304,8,2
no_pid_116305,3,1
no_pid_116306,0,1
no_pid_116306,2,1
no_pid_116309,6,1
no_pid_116312,6,1
no_pid_116312,6,9
no_pid_116313,8,1
no_pid_116315,6,4
no_pid_116316,1,1
no_pid_116316,1,5
no_pid_116316,1,6
no_pid_116316,14,1
no_pid_116318,3,6
no_pid_116319,0,1
no_pid_116319,4,1
no_pid_116319,6,1
no_pid_116319,6,9
no_pid_116319,7,1
no_pid_116320,0,2
no_pid_116320,3,2
no_pid_116321,0,1
no_pid_116322,2,1
no_pid_116322,3,1
no_pid_116323,0,2
no_pid_116323,1,1
no_pid_116324,1,2
no_pid_116325,2,1
no_pid_116327,0,1
no_pid_116327,1,1
no_pid_116329,0,2
no_pid_116329,3,2
no_pid_116329,5,1
no_pid_116330,0,2
no_pid_116330,3,2
no_pid_116330,11,1
no_pid_116331,4,1
no_pid_116333,0,2
no_pid_116333,3,1
no_pid_116333,6,1
no_pid_116333,7,1
no_pid_116334,0,1
no_pid_116334,2,1
no_pid_116335,0,1
no_pid_116336,0,2
no_pid_116336,1,6
no_pid_116337,0,1
no_pid_116337,11,1
no_pid_116338,0,1
no_pid_116338,2,1
no_pid_116339,0,1
no_pid_116339,11,1
no_pid_116340,1,5
no_pid_116341,11,1
no_pid_116342,0,1
no_pid_116342,5,1
no_pid_116342,14,1
no_pid_116343,0,2
no_pid_116343,3,2
no_pid_116343,13,3
no_pid_116344,19,1
no_pid_116345,8,1
no_pid_116345,8,2
no_pid_116345,8,3
no_pid_116346,1,6
no_pid_116346,3,6
no_pid_116347,2,1
no_pid_116347,3,1
no_pid_116348,0,2
no_pid_116348,3,6
no_pid_116349,4,1
no_pid_116349,4,2
no_pid_116350,5,1
no_pid_116350,6,2
no_pid_116352,8,1
no_pid_116352,8,2
no_pid_116352,8,3
no_pid_116353,0,1
no_pid_116353,3,2
no_pid_116353,6,3
no_pid_116353,12,2
no_pid_116354,5,1
no_pid_116354,6,1
no_pid_116355,3,6
no_pid_116357,3,6
no_pid_116357,5,1
no_pid_116358,3,1
no_pid_116358,5,1
no_pid_116359,7,1
no_pid_116360,0,1
no_pid_116360,2,1
no_pid_116361,11,1
no_pid_116362,0,2
no_pid_116362,1,5
no_pid_116362,3,6
no_pid_116362,11,1
no_pid_116365,0,1
no_pid_116365,1,1
no_pid_116366,0,2
no_pid_116366,5,1
no_pid_116366,9,1
no_pid_116366,11,1
no_pid_116367,0,1
no_pid_116367,3,3
no_pid_116367,11,1
no_pid_116368,0,1
no_pid_116368,7,1
no_pid_116369,1,4
no_pid_116369,11,1
no_pid_116370,6,2
no_pid_116370,16,1
no_pid_116371,0,1
no_pid_116371,1,1
no_pid_116371,1,4
no_pid_116372,0,2
no_pid_116372,6,2
no_pid_116372,6,4
no_pid_116373,0,2
no_pid_116373,3,1
no_pid_116373,6,3
no_pid_116373,11,1
no_pid_116375,1,1
no_pid_116375,1,2
no_pid_116375,1,3
no_pid_116375,3,4
no_pid_116376,8,1
no_pid_116377,6,2
no_pid_116378,3,2
no_pid_116379,2,1
no_pid_116380,0,1
no_pid_116380,2,1
no_pid_116381,0,2
no_pid_116382,0,1
no_pid_116382,11,1
no_pid_116383,0,1
no_pid_116383,6,9
no_pid_116384,0,1
no_pid_116384,3,2
no_pid_116385,0,2
no_pid_116385,3,2
no_pid_116386,0,2
no_pid_116386,5,2
no_pid_116386,13,3
no_pid_116387,2,1
no_pid_116388,0,1
no_pid_116388,6,3
no_pid_116389,0,1
no_pid_116390,1,1
no_pid_116391,0,1
no_pid_116391,1,4
no_pid_116391,2,1
no_pid_116392,0,2
no_pid_116392,6,4
no_pid_116393,0,1
no_pid_116393,7,1
no_pid_116393,10,1
no_pid_116394,0,1
no_pid_116394,2,1
no_pid_116396,4,2
no_pid_116397,1,1
no_pid_116398,0,1
no_pid_116398,0,2
no_pid_116398,6,9
no_pid_116399,0,1
no_pid_116399,2,1
no_pid_116400,2,1
no_pid_116401,0,1
no_pid_116401,1,1
no_pid_116401,1,2
no_pid_116402,15,1
no_pid_116405,0,1
no_pid_116405,3,1
no_pid_116405,3,3
no_pid_116406,0,1
no_pid_116406,11,1
no_pid_116408,0,1
no_pid_116408,6,2
no_pid_116409,0,2
no_pid_116410,4,1
no_pid_116411,0,1
no_pid_116411,2,1
no_pid_116412,1,1
no_pid_116415,0,1
no_pid_116415,6,9
no_pid_116418,14,2
no_pid_116420,5,1
no_pid_116421,1,6
no_pid_116422,3,2
no_pid_116422,14,1
no_pid_116423,0,1
no_pid_116423,1,3
no_pid_116423,3,1
no_pid_116423,5,1
no_pid_116423,7,1
no_pid_116423,13,3
no_pid_116424,0,1
no_pid_116425,4,1
no_pid_116425,6,1
no_pid_116425,7,1
no_pid_116426,3,6
no_pid_116430,0,1
no_pid_116430,0,2
no_pid_116430,8,3
no_pid_116430,13,3
no_pid_116431,2,1
no_pid_116432,0,1
no_pid_116432,3,6
no_pid_116434,4,1
no_pid_116435,0,2
no_pid_116435,5,1
no_pid_116435,11,1
no_pid_116436,0,1
no_pid_116436,3,1
no_pid_116436,5,1
no_pid_116436,11,1
no_pid_116437,6,1
no_pid_116437,6,2
no_pid_116437,7,1
no_pid_116438,4,1
no_pid_116439,0,1
no_pid_116439,1,2
no_pid_116439,2,1
no_pid_116439,3,5
no_pid_116441,0,1
no_pid_116441,13,3
no_pid_116442,0,1
no_pid_116442,6,4
no_pid_116442,11,1
no_pid_116442,17,1
no_pid_116443,0,1
no_pid_116443,3,4
no_pid_116444,0,2
no_pid_116444,3,4
no_pid_116444,3,6
no_pid_116444,7,1
no_pid_116444,10,1
no_pid_116445,0,1
no_pid_116445,8,1
no_pid_116446,4,1
no_pid_116446,6,1
no_pid_116447,1,1
no_pid_116448,7,1
no_pid_116448,8,3
no_pid_116449,0,1
no_pid_116449,2,1
no_pid_116450,4,1
no_pid_116451,0,1
no_pid_116451,0,2
no_pid_116451,1,1
no_pid_116453,6,3
no_pid_116455,10,1
no_pid_116456,0,2
no_pid_116456,11,1
no_pid_116457,0,1
no_pid_116457,4,1
no_pid_116458,0,1
no_pid_116458,1,1
no_pid_116459,2,1
no_pid_116460,4,1
no_pid_116460,6,2
no_pid_116461,0,2
no_pid_116461,11,1
no_pid_116462,8,3
no_pid_116463,1,1
no_pid_116464,1,1
no_pid_116464,1,5
no_pid_116464,3,1
no_pid_116466,8,3
no_pid_116466,10,1
no_pid_116468,0,1
no_pid_116468,3,6
no_pid_116470,0,1
no_pid_116471,13,4
no_pid_116472,6,9
no_pid_116473,0,1
no_pid_116473,11,1
no_pid_116473,13,3
no_pid_116474,4,1
no_pid_116475,0,1
no_pid_116475,1,1
no_pid_116475,1,3
no_pid_116475,1,5
no_pid_116475,3,1
no_pid_116475,13,1
no_pid_116476,6,1
no_pid_116477,0,1
no_pid_116477,3,2
no_pid_116478,0,1
no_pid_116478,3,7
no_pid_116479,1,3
no_pid_116479,3,2
no_pid_116479,3,7
no_pid_116480,0,1
no_pid_116482,6,2
no_pid_116482,10,1
no_pid_116484,0,1
no_pid_116484,2,1
no_pid_116484,3,1
no_pid_116485,0,1
no_pid_116486,4,1
no_pid_116486,4,3
no_pid_116486,6,9
no_pid_116486,7,1
no_pid_116487,0,2
no_pid_116488,0,1
no_pid_116488,6,1
no_pid_116488,6,5
no_pid_116488,6,9
no_pid_116488,8,2
no_pid_116490,0,2
no_pid_116490,3,3
no_pid_116490,11,1
no_pid_116492,0,1
no_pid_116492,0,2
no_pid_116492,11,1
no_pid_116493,4,1
no_pid_116494,3,6
no_pid_116494,19,1
no_pid_116497,0,2
no_pid_116497,3,3
no_pid_116498,6,1
no_pid_116498,6,3
no_pid_116498,6,9
no_pid_116499,1,3
no_pid_116499,3,5
no_pid_116501,0,2
no_pid_116501,3,2
no_pid_116503,0,1
no_pid_116503,3,2
no_pid_116503,8,3
no_pid_116503,13,3
no_pid_116506,4,1
no_pid_116506,6,1
no_pid_116506,6,9
no_pid_116506,7,1
no_pid_116507,1,1
no_pid_116507,3,6
no_pid_116509,0,1
no_pid_116510,4,1
no_pid_116511,13,1
no_pid_116512,2,1
no_pid_116513,3,1
no_pid_116513,3,2
no_pid_116514,1,4
no_pid_116514,3,3
no_pid_116515,8,2
no_pid_116516,2,1
no_pid_116517,1,1
no_pid_116518,8,2
no_pid_116518,13,3
no_pid_116519,4,2
no_pid_116521,0,1
no_pid_116521,3,1
no_pid_116521,3,6
no_pid_116521,6,2
no_pid_116522,2,1
no_pid_116523,0,1
no_pid_116524,13,3
no_pid_116527,1,5
no_pid_116527,3,2
no_pid_116529,6,4
no_pid_116530,0,1
no_pid_116530,8,1
no_pid_116531,0,1
no_pid_116531,1,1
no_pid_116531,9,1
no_pid_116532,0,1
no_pid_116532,1,6
no_pid_116533,4,1
no_pid_116536,4,1
no_pid_116537,0,1
no_pid_116537,12,1
no_pid_116537,12,2
no_pid_116538,14,1
no_pid_116539,0,1
no_pid_116540,0,2
no_pid_116541,0,1
no_pid_116541,2,1
no_pid_116542,0,1
no_pid_116542,1,3
no_pid_116542,7,1
no_pid_116543,3,6
no_pid_116543,4,2
no_pid_116543,6,9
no_pid_116544,0,1
no_pid_116544,6,1
no_pid_116544,6,9
no_pid_116545,0,2
no_pid_116546,0,1
no_pid_116546,7,1
no_pid_116547,7,1
no_pid_116548,8,1
no_pid_116548,8,3
no_pid_116549,0,1
no_pid_116549,5,2
no_pid_116549,14,2
no_pid_116550,0,1
no_pid_116550,1,1
no_pid_116550,1,2
no_pid_116552,6,2
no_pid_116552,6,3
no_pid_116556,4,1
no_pid_116556,6,1
no_pid_116556,7,1
no_pid_116559,6,1
no_pid_116559,6,9
no_pid_116561,16,1
no_pid_116562,1,4
no_pid_116562,1,5
no_pid_116563,6,1
no_pid_116563,6,9
no_pid_116564,0,1
no_pid_116564,12,2
no_pid_116565,0,1
no_pid_116565,3,4
no_pid_116566,6,2
no_pid_116566,6,6
no_pid_116567,0,1
no_pid_116567,2,1
no_pid_116568,6,6
no_pid_116569,0,1
no_pid_116569,1,1
no_pid_116569,1,6
no_pid_116570,5,1
no_pid_116570,6,2
no_pid_116570,11,1
no_pid_116572,0,2
no_pid_116574,0,1
no_pid_116575,4,1
no_pid_116576,4,1
no_pid_116578,16,1
no_pid_116580,9,1
no_pid_116581,0,1
no_pid_116581,13,3
no_pid_116582,4,1
no_pid_116583,7,1
no_pid_116586,0,1
no_pid_116586,3,3
no_pid_116586,3,6
no_pid_116589,8,2
no_pid_116590,4,1
no_pid_116591,0,1
no_pid_116591,11,1
no_pid_116592,1,6
no_pid_116592,3,5
no_pid_116593,0,1
no_pid_116595,1,1
no_pid_116595,1,2
no_pid_116597,8,1
no_pid_116597,8,2
no_pid_116597,18,1
no_pid_116598,0,1
no_pid_116599,3,1
no_pid_116599,6,6
no_pid_116599,7,1
no_pid_116600,8,3
no_pid_116602,0,2
no_pid_116602,6,1
no_pid_116602,6,2
no_pid_116602,7,1
no_pid_116603,4,2
no_pid_116603,8,2
no_pid_116605,6,4
no_pid_116607,2,1
no_pid_116607,4,1
no_pid_116607,4,2
no_pid_116607,6,1
no_pid_116607,6,9
no_pid_116608,0,1
no_pid_116608,2,1
no_pid_116609,4,1
no_pid_116610,6,2
no_pid_116613,1,4
no_pid_116613,1,6
no_pid_116613,3,4
no_pid_116615,15,1
no_pid_116616,0,1
no_pid_116616,1,3
no_pid_116616,3,1
no_pid_116617,0,1
no_pid_116617,2,1
no_pid_116618,0,1
no_pid_116618,1,1
no_pid_116620,0,2
no_pid_116620,1,5
no_pid_116624,3,2
no_pid_116625,0,1
no_pid_116625,2,1
no_pid_116626,0,1
no_pid_116626,8,1
no_pid_116627,0,1
no_pid_116627,1,1
no_pid_116627,1,3
no_pid_116630,0,1
no_pid_116630,7,1
no_pid_116632,6,1
no_pid_116632,6,8
no_pid_116632,6,9
no_pid_116633,0,1
no_pid_116633,1,6
no_pid_116633,3,2
no_pid_116634,6,2
no_pid_116634,7,1
no_pid_116635,0,1
no_pid_116635,3,1
no_pid_116635,8,1
no_pid_116639,0,1
no_pid_116639,1,2
no_pid_116640,0,2
no_pid_116642,1,1
no_pid_116643,0,1
no_pid_116643,2,1
no_pid_116644,0,1
no_pid_116644,2,1
no_pid_116644,3,5
no_pid_116644,11,1
no_pid_116645,0,2
no_pid_116645,6,1
no_pid_116645,6,9
no_pid_116645,7,1
no_pid_116646,6,7
no_pid_116646,7,1
no_pid_116648,4,1
no_pid_116650,0,1
no_pid_116651,0,1
no_pid_116651,11,1
no_pid_116653,0,1
no_pid_116653,0,2
no_pid_116657,0,1
no_pid_116657,6,2
no_pid_116658,0,1
no_pid_116658,2,1
no_pid_116659,1,5
no_pid_116659,1,6
no_pid_116660,0,2
no_pid_116660,1,1
no_pid_116662,1,1
no_pid_116662,1,2
no_pid_116662,3,1
no_pid_116666,6,1
no_pid_116666,13,2
no_pid_116667,1,5
no_pid_116669,2,1
no_pid_116670,0,1
no_pid_116670,3,1
no_pid_116671,3,1
no_pid_116671,3,6
no_pid_116672,10,1
no_pid_116673,8,3
no_pid_116673,10,1
no_pid_116674,4,1
no_pid_116674,6,1
no_pid_116674,6,9
no_pid_116675,8,1
no_pid_116675,8,2
no_pid_116676,7,1
no_pid_116678,0,1
no_pid_116678,10,1
no_pid_116679,6,1
no_pid_116682,2,1
no_pid_116683,6,4
no_pid_116684,1,5
no_pid_116686,0,1
no_pid_116686,2,1
no_pid_116687,6,2
no_pid_116687,6,4
no_pid_116689,0,2
no_pid_116689,9,1
no_pid_116689,11,1
no_pid_116692,0,1
no_pid_116692,3,4
no_pid_116692,11,1
no_pid_116693,0,1
no_pid_116693,1,1
no_pid_116693,1,2
no_pid_116694,6,6
no_pid_116696,18,1
no_pid_116697,0,2
no_pid_116697,3,2
no_pid_116697,11,1
no_pid_116698,3,6
no_pid_116698,4,1
no_pid_116698,6,1
no_pid_116698,6,9
no_pid_116698,7,1
no_pid_116699,4,2
no_pid_116700,6,1
no_pid_116700,6,9
no_pid_116700,7,1
no_pid_116701,4,1
no_pid_116701,4,2
no_pid_116702,2,1
no_pid_116704,0,1
no_pid_116704,13,3
no_pid_116709,0,1
no_pid_116709,1,1
no_pid_116709,2,1
no_pid_116710,0,1
no_pid_116710,15,1
no_pid_116715,0,1
no_pid_116715,4,1
no_pid_116716,3,2
no_pid_116717,2,1
no_pid_116719,3,3
no_pid_116719,3,6
no_pid_116721,2,1
no_pid_116722,0,1
no_pid_116722,2,1
no_pid_116724,4,1
no_pid_116725,0,2
no_pid_116725,1,1
no_pid_116725,1,6
no_pid_116726,1,1
no_pid_116726,1,5
no_pid_116728,0,1
no_pid_116728,1,1
no_pid_116728,16,1
no_pid_116729,0,1
no_pid_116729,3,6
no_pid_116729,8,2
no_pid_116730,13,4
no_pid_116731,5,1
no_pid_116732,0,1
no_pid_116734,0,1
no_pid_116734,6,1
no_pid_116734,6,9
no_pid_116735,0,1
no_pid_116735,1,3
no_pid_116735,3,6
no_pid_116735,6,2
no_pid_116736,3,1
no_pid_116736,8,1
no_pid_116739,0,1
no_pid_116739,3,2
no_pid_116739,13,1
no_pid_116740,4,1
no_pid_116741,0,1
no_pid_116741,0,2
no_pid_116743,0,1
no_pid_116743,1,3
no_pid_116743,12,2
no_pid_116744,1,1
no_pid_116744,2,1
no_pid_116744,7,1
no_pid_116745,5,1
no_pid_116745,16,1
no_pid_116747,0,1
no_pid_116747,11,1
no_pid_116749,0,1
no_pid_116749,7,1
no_pid_116751,3,1
no_pid_116751,8,2
no_pid_116752,0,1
no_pid_116752,1,1
no_pid_116752,1,6
no_pid_116754,6,1
no_pid_116755,7,1
no_pid_116756,5,1
no_pid_116758,6,1
no_pid_116758,6,9
no_pid_116758,13,2
no_pid_116759,0,1
no_pid_116759,6,2
no_pid_116759,17,1
no_pid_116760,6,5
no_pid_116760,8,2
no_pid_116760,13,4
no_pid_116761,2,1
no_pid_116762,15,1
no_pid_116763,3,3
no_pid_116763,6,1
no_pid_116763,6,9
no_pid_116763,7,1
no_pid_116766,0,1
no_pid_116766,11,1
no_pid_116767,0,2
no_pid_116768,0,1
no_pid_116771,1,4
no_pid_116771,5,1
no_pid_116771,14,1
no_pid_116772,0,1
no_pid_116772,12,1
no_pid_116773,2,1
no_pid_116774,0,1
no_pid_116774,1,1
no_pid_116774,1,2
no_pid_116775,0,2
no_pid_116775,3,4
no_pid_116777,18,1
no_pid_116778,1,3
no_pid_116779,0,1
no_pid_116779,6,1
no_pid_116779,7,1
no_pid_116781,0,2
no_pid_116782,0,1
no_pid_116782,6,6
no_pid_116782,10,1
no_pid_116785,0,1
no_pid_116785,1,6
no_pid_116786,0,1
no_pid_116786,1,5
no_pid_116787,4,1
no_pid_116788,0,1
no_pid_116788,2,1
no_pid_116789,0,1
no_pid_116789,5,1
no_pid_116789,11,1
no_pid_116790,0,1
no_pid_116790,1,1
no_pid_116790,6,2
no_pid_116792,7,1
no_pid_116793,4,1
no_pid_116793,6,1
no_pid_116793,6,9
no_pid_116793,7,1
no_pid_116795,0,2
no_pid_116795,12,2
no_pid_116798,1,1
no_pid_116798,1,2
no_pid_116801,0,1
no_pid_116801,6,5
no_pid_116803,8,1
no_pid_116803,8,3
no_pid_116804,0,1
no_pid_116804,3,1
no_pid_116804,19,1
no_pid_116806,4,3
no_pid_116808,0,1
no_pid_116808,1,1
no_pid_116808,1,5
no_pid_116809,0,1
no_pid_116809,3,1
no_pid_116809,3,3
no_pid_116809,11,1
no_pid_116810,6,9
no_pid_116810,7,1
no_pid_116810,9,1
no_pid_116811,3,1
no_pid_116811,15,1
no_pid_116812,0,1
no_pid_116812,1,1
no_pid_116815,1,5
no_pid_116816,0,1
no_pid_116816,3,1
no_pid_116816,13,2
no_pid_116816,15,1
no_pid_116819,1,1
no_pid_116820,0,1
no_pid_116820,1,6
no_pid_116821,6,1
no_pid_116821,7,1
no_pid_116821,14,2
no_pid_116821,19,1
no_pid_116822,4,1
no_pid_116823,5,1
no_pid_116824,0,1
no_pid_116824,11,1
no_pid_116825,0,1
no_pid_116825,1,1
no_pid_116825,1,6
no_pid_116827,0,1
no_pid_116828,6,1
no_pid_116828,6,2
no_pid_116828,7,1
no_pid_116829,0,1
no_pid_116829,3,1
no_pid_116829,3,6
no_pid_116830,0,1
no_pid_116830,1,1
no_pid_116831,0,1
no_pid_116833,16,1
no_pid_116838,0,1
no_pid_116838,14,1
no_pid_116838,16,1
no_pid_116839,0,1
no_pid_116839,1,1
no_pid_116841,0,1
no_pid_116841,11,1
no_pid_116842,2,1
no_pid_116845,18,1
no_pid_116848,8,2
no_pid_116849,4,1
no_pid_116849,4,2
no_pid_116852,0,2
no_pid_116854,0,1
no_pid_116854,1,1
no_pid_116856,6,1
no_pid_116857,4,1
no_pid_116857,6,1
no_pid_116857,6,9
no_pid_116858,0,2
no_pid_116858,15,1
no_pid_116860,1,2
no_pid_116860,3,6
no_pid_116862,7,1
no_pid_116862,8,1
no_pid_116863,0,1
no_pid_116863,4,1
no_pid_116863,6,1
no_pid_116863,6,2
no_pid_116863,7,1
no_pid_116864,0,1
no_pid_116864,1,5
no_pid_116866,0,1
no_pid_116866,2,1
no_pid_116870,0,1
no_pid_116870,6,1
no_pid_116870,6,6
no_pid_116870,6,9
no_pid_116870,8,1
no_pid_116870,15,1
no_pid_116875,16,1
no_pid_116876,0,1
no_pid_116876,1,3
no_pid_116876,1,5
no_pid_116876,1,6
no_pid_116876,3,1
no_pid_116876,3,2
no_pid_116877,0,2
no_pid_116877,1,6
no_pid_116883,0,2
no_pid_116883,5,1
no_pid_116884,6,1
no_pid_116885,3,2
no_pid_116885,11,1
no_pid_116886,4,1
no_pid_116887,6,1
no_pid_116888,0,1
no_pid_116888,11,1
no_pid_116889,0,1
no_pid_116889,1,3
no_pid_116890,1,1
no_pid_116890,1,2
no_pid_116892,0,1
no_pid_116892,0,2
no_pid_116892,1,1
no_pid_116892,1,2
no_pid_116896,0,1
no_pid_116896,7,1
no_pid_116897,4,1
no_pid_116897,6,1
no_pid_116897,6,9
no_pid_116900,8,1
no_pid_116900,8,3
no_pid_116902,0,1
no_pid_116902,1,1
no_pid_116903,5,1
no_pid_116905,0,1
no_pid_116905,1,1
no_pid_116906,1,5
no_pid_116907,1,1
no_pid_116908,0,1
no_pid_116908,2,1
no_pid_116909,0,1
no_pid_116909,3,4
no_pid_116909,16,1
no_pid_116911,0,1
no_pid_116911,3,6
no_pid_116912,0,2
no_pid_116915,0,1
no_pid_116915,3,1
no_pid_116915,13,3
no_pid_116918,1,3
no_pid_116918,11,1
no_pid_116919,4,1
no_pid_116920,6,1
no_pid_116920,7,1
no_pid_116920,15,1
no_pid_116921,0,1
no_pid_116921,1,4
no_pid_116925,6,6
no_pid_116925,10,1
no_pid_116926,0,2
no_pid_116926,4,1
no_pid_116926,6,1
no_pid_116926,6,2
no_pid_116926,7,1
no_pid_116927,6,8
no_pid_116928,0,2
no_pid_116928,3,2
no_pid_116929,8,1
no_pid_116929,8,2
no_pid_116929,8,3
no_pid_116929,19,1
no_pid_116930,0,1
no_pid_116930,2,1
no_pid_116933,3,1
no_pid_116933,13,1
no_pid_116934,0,1
no_pid_116935,0,1
no_pid_116935,3,1
no_pid_116935,3,5
no_pid_116935,3,6
no_pid_116935,6,2
